Apr. 8, 2025   20:59:54
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp994_r5/2025-03-28-exp1022\exp1022deposition-2025-04-08t20_56_37-deposition\exp1022deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.3

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.461e-4
2.000e-1, 2.522e-4
3.000e-1, 2.579e-4
4.000e-1, 2.625e-4
5.000e-1, 2.667e-4
6.000e-1, 2.697e-4
7.000e-1, 2.709e-4
8.000e-1, 2.731e-4
9.000e-1, 2.768e-4
1.000e+0, 2.803e-4
1.100e+0, 2.831e-4
1.200e+0, 2.854e-4
1.300e+0, 2.876e-4
1.400e+0, 2.901e-4
1.500e+0, 2.940e-4
1.600e+0, 2.967e-4
1.700e+0, 2.995e-4
1.800e+0, 3.022e-4
1.900e+0, 3.050e-4
2.000e+0, 3.078e-4
2.100e+0, 3.076e-4
2.200e+0, 3.055e-4
2.300e+0, 3.031e-4
2.400e+0, 3.041e-4
2.500e+0, 3.018e-4
2.600e+0, 2.991e-4
2.700e+0, 2.949e-4
2.800e+0, 2.921e-4
2.900e+0, 2.941e-4
3.000e+0, 2.993e-4
3.100e+0, 3.053e-4
3.200e+0, 3.113e-4
3.300e+0, 3.127e-4
3.400e+0, 3.143e-4
3.500e+0, 3.153e-4
3.600e+0, 3.168e-4
3.700e+0, 3.180e-4
3.800e+0, 3.197e-4
3.900e+0, 3.207e-4
4.000e+0, 3.216e-4
4.100e+0, 3.186e-4
4.200e+0, 3.169e-4
4.300e+0, 3.209e-4
4.400e+0, 3.257e-4
4.500e+0, 3.269e-4
4.600e+0, 3.287e-4
4.700e+0, 3.306e-4
4.800e+0, 3.304e-4
4.900e+0, 3.307e-4
5.000e+0, 3.272e-4
5.100e+0, 3.272e-4
5.200e+0, 3.301e-4
5.300e+0, 3.350e-4
5.400e+0, 3.408e-4
5.500e+0, 3.440e-4
5.600e+0, 3.464e-4
5.700e+0, 3.442e-4
5.800e+0, 3.454e-4
5.900e+0, 3.501e-4
6.000e+0, 3.549e-4
6.100e+0, 3.539e-4
6.200e+0, 3.505e-4
6.300e+0, 3.519e-4
