Apr. 19, 2025   01:51:01
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp590_r20/2025-04-16-exp1123\exp1123deposition-2025-04-19t01_47_08-deposition\exp1123deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 63
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 14.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.135e-3
2.000e-1, 4.054e-3
3.000e-1, 3.987e-3
4.000e-1, 3.982e-3
5.000e-1, 3.983e-3
6.000e-1, 3.877e-3
7.000e-1, 3.837e-3
8.000e-1, 3.784e-3
9.000e-1, 3.797e-3
1.000e+0, 3.992e-3
1.100e+0, 3.878e-3
1.200e+0, 3.755e-3
1.300e+0, 3.662e-3
1.400e+0, 3.588e-3
1.500e+0, 3.497e-3
1.600e+0, 3.429e-3
1.700e+0, 3.424e-3
1.800e+0, 3.772e-3
1.900e+0, 3.889e-3
2.000e+0, 3.906e-3
2.100e+0, 3.864e-3
2.200e+0, 3.857e-3
2.300e+0, 3.828e-3
2.400e+0, 3.901e-3
2.500e+0, 4.103e-3
2.600e+0, 4.178e-3
2.700e+0, 4.217e-3
2.800e+0, 4.189e-3
2.900e+0, 4.243e-3
3.000e+0, 4.193e-3
3.100e+0, 4.125e-3
3.200e+0, 4.016e-3
3.300e+0, 3.908e-3
3.400e+0, 3.810e-3
3.500e+0, 3.824e-3
3.600e+0, 4.005e-3
3.700e+0, 3.915e-3
3.800e+0, 3.819e-3
3.900e+0, 3.736e-3
4.000e+0, 3.729e-3
4.100e+0, 3.810e-3
4.200e+0, 4.069e-3
4.300e+0, 4.316e-3
4.400e+0, 4.471e-3
4.500e+0, 4.576e-3
4.600e+0, 4.504e-3
4.700e+0, 4.396e-3
4.800e+0, 4.381e-3
4.900e+0, 4.525e-3
5.000e+0, 4.648e-3
5.100e+0, 4.935e-3
5.200e+0, 4.873e-3
5.300e+0, 4.856e-3
5.400e+0, 4.739e-3
5.500e+0, 4.654e-3
5.600e+0, 4.548e-3
5.700e+0, 4.513e-3
5.800e+0, 4.524e-3
5.900e+0, 4.484e-3
6.000e+0, 4.385e-3
6.100e+0, 4.316e-3
6.200e+0, 4.308e-3
6.300e+0, 4.451e-3
6.400e+0, 4.587e-3
6.500e+0, 4.689e-3
6.600e+0, 4.765e-3
6.700e+0, 4.778e-3
6.800e+0, 4.736e-3
6.900e+0, 4.656e-3
7.000e+0, 4.594e-3
7.100e+0, 4.559e-3
7.200e+0, 4.511e-3
7.300e+0, 4.428e-3
7.400e+0, 4.337e-3
7.500e+0, 4.331e-3
7.600e+0, 4.234e-3
7.700e+0, 4.155e-3
7.800e+0, 4.302e-3
7.900e+0, 4.428e-3
8.000e+0, 4.390e-3
8.100e+0, 4.324e-3
8.200e+0, 4.313e-3
8.300e+0, 4.281e-3
8.400e+0, 4.492e-3
8.500e+0, 4.534e-3
8.600e+0, 4.463e-3
8.700e+0, 4.401e-3
8.800e+0, 4.308e-3
8.900e+0, 4.197e-3
9.000e+0, 4.074e-3
9.100e+0, 4.088e-3
9.200e+0, 4.066e-3
9.300e+0, 4.009e-3
9.400e+0, 3.957e-3
9.500e+0, 4.157e-3
9.600e+0, 4.204e-3
9.700e+0, 4.210e-3
9.800e+0, 4.287e-3
9.900e+0, 4.294e-3
1.000e+1, 4.238e-3
1.010e+1, 4.231e-3
1.020e+1, 4.312e-3
1.030e+1, 4.268e-3
1.040e+1, 4.269e-3
1.050e+1, 4.221e-3
1.060e+1, 4.081e-3
1.070e+1, 4.022e-3
1.080e+1, 4.114e-3
1.090e+1, 4.199e-3
1.100e+1, 4.244e-3
1.110e+1, 4.281e-3
1.120e+1, 4.295e-3
1.130e+1, 4.247e-3
1.140e+1, 4.165e-3
1.150e+1, 4.123e-3
1.160e+1, 4.178e-3
1.170e+1, 4.206e-3
1.180e+1, 4.234e-3
1.190e+1, 4.224e-3
1.200e+1, 4.209e-3
1.210e+1, 4.153e-3
1.220e+1, 4.083e-3
1.230e+1, 4.053e-3
1.240e+1, 4.086e-3
1.250e+1, 4.163e-3
1.260e+1, 4.225e-3
1.270e+1, 4.289e-3
1.280e+1, 4.340e-3
1.290e+1, 4.389e-3
1.300e+1, 4.374e-3
1.310e+1, 4.321e-3
1.320e+1, 4.301e-3
1.330e+1, 4.285e-3
1.340e+1, 4.267e-3
1.350e+1, 4.163e-3
1.360e+1, 4.452e-3
1.370e+1, 4.805e-3
1.380e+1, 4.849e-3
1.390e+1, 4.817e-3
1.400e+1, 4.835e-3
1.410e+1, 4.840e-3
1.420e+1, 4.890e-3
1.430e+1, 4.855e-3
1.440e+1, 4.767e-3
1.450e+1, 4.714e-3
1.460e+1, 4.711e-3
1.470e+1, 4.692e-3
1.480e+1, 4.659e-3
1.490e+1, 4.587e-3
1.500e+1, 4.548e-3
1.510e+1, 4.498e-3
1.520e+1, 4.457e-3
1.530e+1, 4.433e-3
1.540e+1, 4.395e-3
1.550e+1, 4.353e-3
1.560e+1, 4.404e-3
