Potential V vs RHE, Current mA cm-2
0.013299999999999867,-0.029977732444140127
0.012299999999999978,-0.05402782454184575
0.011299999999999866,-0.0629970941829901
0.010299999999999976,-0.06892473452942459
0.009299999999999864,-0.07466846240687663
0.008299999999999974,-0.07874283095048794
0.007299999999999862,-0.08254840434712489
0.006299999999999972,-0.08595785857979962
0.00529999999999986,-0.0887023985015378
0.0042999999999999705,-0.09215429407320849
0.0032999999999998586,-0.0948280984299534
0.0022999999999999687,-0.09728969609171857
0.0012999999999998568,-0.09969470530148912
0.00029999999999996696,-0.10156212421731098
-0.000700000000000145,-0.10351442581112473
-0.0017000000000000348,-0.10617408305487101
-0.0027000000000001467,-0.1078858837277077
-0.0037000000000000366,-0.10903179988059837
-0.0047000000000001485,-0.11154998599435814
-0.005700000000000038,-0.11252613679126502
-0.00670000000000015,-0.11490285177503827
-0.00770000000000004,-0.11610535637992356
-0.008700000000000152,-0.11739274366280074
-0.009700000000000042,-0.11886404341466038
-0.010700000000000154,-0.12085878634747008
-0.011700000000000044,-0.12180664291837967
-0.012700000000000156,-0.12303744174926225
-0.013700000000000045,-0.12388626852918126
-0.014700000000000157,-0.12501803756907331
-0.015700000000000047,-0.12648933732093293
-0.01670000000000016,-0.12742304677884386
-0.01770000000000005,-0.12904996477368866
-0.01870000000000016,-0.1289792292086954
-0.01970000000000005,-0.13023832226557527
-0.020700000000000163,-0.13163888645244168
-0.021700000000000053,-0.13257259591035261
-0.022700000000000164,-0.1336336293852514
-0.023700000000000054,-0.13414292545320278
-0.024700000000000166,-0.13489272244213124
-0.025700000000000056,-0.13633572796799356
-0.026700000000000168,-0.1367318471319558
-0.027700000000000058,-0.13784946905884918
-0.02870000000000017,-0.138585118934779
-0.02970000000000006,-0.13893879675974524
-0.03070000000000017,-0.13998568312164536
-0.03170000000000006,-0.1408628041275617
-0.03270000000000017,-0.14118818772653066
-0.03370000000000006,-0.1421784856364362
-0.034700000000000175,-0.1423199567664227
-0.035700000000000065,-0.14316878354634172
-0.03670000000000018,-0.14430055258623375
-0.03770000000000007,-0.14472496597619325
-0.03870000000000018,-0.14514937936615277
-0.03970000000000007,-0.14543232162612577
-0.04070000000000018,-0.1465640906660178
-0.04170000000000007,-0.14741291744593682
-0.04270000000000018,-0.14783733083589634
-0.04370000000000007,-0.14797880196588284
-0.044700000000000184,-0.14896909987578838
-0.045700000000000074,-0.14939351326574787
-0.046700000000000186,-0.1501008689156804
-0.047700000000000076,-0.15052528230563988
-0.04870000000000019,-0.15052528230563988
-0.04970000000000008,-0.15179852247551845
-0.05070000000000019,-0.15208146473549145
-0.05170000000000008,-0.15278882038542396
-0.05270000000000019,-0.15335470490536995
-0.05370000000000008,-0.15321323377538346
-0.05470000000000019,-0.154203531685289
-0.05570000000000008,-0.1543450028152755
-0.056700000000000195,-0.15547677185516753
-0.057700000000000085,-0.15575971411514053
-0.058700000000000196,-0.15575971411514053
-0.059700000000000086,-0.15618412750510002
-0.0607000000000002,-0.15689148315503257
-0.06170000000000009,-0.15759883880496509
-0.0627000000000002,-0.15788178106493808
-0.06370000000000009,-0.1583061944548976
-0.0647000000000002,-0.1587306078448571
-0.06570000000000009,-0.15915502123481662
-0.0667000000000002,-0.15943796349478964
-0.0677000000000001,-0.16000384801473563
-0.0687000000000002,-0.16014531914472213
-0.0697000000000001,-0.16071120366466815
-0.07070000000000021,-0.16085267479465465
-0.0717000000000001,-0.1619844438345467
-0.07270000000000021,-0.1619844438345467
-0.0737000000000001,-0.16212591496453319
-0.07470000000000021,-0.1622673860945197
-0.0757000000000001,-0.1629747417444522
-0.07670000000000021,-0.16339915513441172
-0.0777000000000001,-0.16382356852437122
-0.07870000000000021,-0.16396503965435774
-0.0797000000000001,-0.16453092417430376
-0.08070000000000022,-0.16438945304431726
-0.0817000000000001,-0.1656626932141958
-0.08270000000000022,-0.1656626932141958
-0.08370000000000011,-0.16537975095422278
-0.08470000000000022,-0.1666529911241013
-0.08570000000000011,-0.16651151999411481
-0.08670000000000022,-0.16736034677403386
-0.08770000000000011,-0.16736034677403386
-0.08870000000000022,-0.16736034677403386
-0.08970000000000011,-0.16849211581392587
