Potential V vs RHE, Current mA cm-2
0.013299999999999867,0.3467457395969205
0.012299999999999978,-1.6594563547416883
0.011299999999999866,-3.273641947887695
0.010299999999999976,-4.582249900262854
0.009299999999999864,-5.80314575204638
0.008299999999999974,-6.806176063650692
0.007299999999999862,-7.722908985963235
0.006299999999999972,-8.508073757388331
0.00529999999999986,-9.24938247851761
0.0042999999999999705,-9.99069119964689
0.0032999999999998586,-10.688143870480351
0.0022999999999999687,-11.299299152022046
0.0012999999999998568,-11.952895772559694
0.00029999999999996696,-12.476338953509758
-0.000700000000000145,-12.955926084164007
-0.0017000000000000348,-13.436927926118118
-0.0027000000000001467,-13.872659006476551
-0.0037000000000000366,-14.26028990263957
-0.0047000000000001485,-14.65640906660178
-0.005700000000000038,-15.094969569559943
-0.00670000000000015,-15.533530072518102
-0.00770000000000004,-15.91550212348166
-0.008700000000000152,-16.354062626439823
-0.009700000000000042,-16.750181790402035
-0.010700000000000154,-17.146300954364243
-0.011700000000000044,-17.48583166633185
-0.012700000000000156,-17.839509491298113
-0.013700000000000045,-18.19318731626437
-0.014700000000000157,-18.53271802823198
-0.015700000000000047,-18.92883719219419
-0.01670000000000016,-19.367397695152352
-0.01770000000000005,-19.805958198110513
-0.01870000000000016,-20.202077362072725
-0.01970000000000005,-20.626490752032236
-0.020700000000000163,-21.022609915994444
-0.021700000000000053,-21.418729079956652
-0.022700000000000164,-21.814848243918867
-0.023700000000000054,-22.15437895588647
-0.024700000000000166,-22.592939458844636
-0.025700000000000056,-23.031499961802798
-0.026700000000000168,-23.47006046476096
-0.027700000000000058,-23.951062306715073
-0.02870000000000017,-24.432064148669184
-0.02970000000000006,-24.814036199632742
-0.03070000000000017,-25.252596702590903
-0.03170000000000006,-25.648715866553115
-0.03270000000000017,-26.044835030515326
-0.03370000000000006,-26.440954194477534
-0.034700000000000175,-26.86536758443705
-0.035700000000000065,-27.303928087395207
-0.03670000000000018,-27.742488590353368
-0.03770000000000007,-28.265931771303435
-0.03870000000000018,-28.746933613257543
-0.03970000000000007,-29.27037679420761
-0.04070000000000018,-29.708937297165768
-0.04170000000000007,-30.147497800123933
-0.04270000000000018,-30.571911190083444
-0.04370000000000007,-31.010471693041605
-0.044700000000000184,-31.40659085700382
-0.045700000000000074,-31.887592698957924
-0.046700000000000186,-32.45347721890394
-0.047700000000000076,-32.93447906085806
-0.04870000000000019,-33.45792224180811
-0.04970000000000008,-33.98136542275818
-0.05070000000000019,-34.462367264712285
-0.05170000000000008,-34.90092776767045
-0.05270000000000019,-35.32534115762997
-0.05370000000000008,-35.763901660588125
-0.05470000000000019,-36.244903502542236
-0.05570000000000008,-36.725905344496354
-0.056700000000000195,-37.206907186450465
-0.057700000000000085,-37.73035036740053
-0.058700000000000196,-38.211352209354644
-0.059700000000000086,-38.692354051308754
-0.0607000000000002,-39.130914554266916
-0.06170000000000009,-39.61191639622103
-0.0627000000000002,-39.99388844718459
-0.06370000000000009,-40.3900076111468
-0.0647000000000002,-40.828568114104954
-0.06570000000000009,-41.22468727806717
-0.0667000000000002,-41.66324778102533
-0.0677000000000001,-42.130102509980794
-0.0687000000000002,-42.526221673943
-0.0697000000000001,-42.96478217690117
-0.07070000000000021,-43.40334267985933
-0.0717000000000001,-43.75702050482558
-0.07270000000000021,-44.096551216793195
-0.0737000000000001,-44.4077877027635
-0.07470000000000021,-44.74731841473111
-0.0757000000000001,-45.10099623969737
-0.07670000000000021,-45.45467406466363
-0.0777000000000001,-45.79420477663124
-0.07870000000000021,-46.19032394059345
-0.0797000000000001,-46.501560426563756
-0.08070000000000022,-46.75620846053947
