Aug. 15, 2024   13:53:43
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp96\exp96deposition-2024-08-15t13_49_56-deposition\exp96deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.686e-3
2.000e-1, 2.614e-3
3.000e-1, 2.586e-3
4.000e-1, 2.606e-3
5.000e-1, 2.564e-3
6.000e-1, 2.574e-3
7.000e-1, 2.571e-3
8.000e-1, 2.500e-3
9.000e-1, 2.435e-3
1.000e+0, 2.429e-3
1.100e+0, 2.459e-3
1.200e+0, 2.477e-3
1.300e+0, 2.505e-3
1.400e+0, 2.512e-3
1.500e+0, 2.482e-3
1.600e+0, 2.484e-3
1.700e+0, 2.522e-3
1.800e+0, 2.536e-3
1.900e+0, 2.557e-3
2.000e+0, 2.511e-3
2.100e+0, 2.496e-3
2.200e+0, 2.486e-3
2.300e+0, 2.483e-3
2.400e+0, 2.500e-3
2.500e+0, 2.519e-3
2.600e+0, 2.512e-3
2.700e+0, 2.555e-3
2.800e+0, 2.541e-3
2.900e+0, 2.556e-3
3.000e+0, 2.568e-3
3.100e+0, 2.617e-3
3.200e+0, 2.636e-3
3.300e+0, 2.648e-3
3.400e+0, 2.641e-3
3.500e+0, 2.651e-3
3.600e+0, 2.655e-3
3.700e+0, 2.674e-3
3.800e+0, 2.634e-3
3.900e+0, 2.671e-3
4.000e+0, 2.809e-3
4.100e+0, 2.732e-3
4.200e+0, 2.760e-3
4.300e+0, 2.680e-3
4.400e+0, 2.719e-3
4.500e+0, 2.810e-3
4.600e+0, 2.821e-3
4.700e+0, 2.877e-3
4.800e+0, 2.830e-3
4.900e+0, 2.773e-3
5.000e+0, 2.757e-3
5.100e+0, 2.745e-3
5.200e+0, 2.736e-3
5.300e+0, 2.708e-3
5.400e+0, 2.642e-3
5.500e+0, 2.602e-3
5.600e+0, 2.570e-3
5.700e+0, 2.531e-3
5.800e+0, 2.491e-3
5.900e+0, 2.441e-3
6.000e+0, 2.400e-3
6.100e+0, 2.396e-3
6.200e+0, 2.423e-3
6.300e+0, 2.452e-3
6.400e+0, 2.471e-3
6.500e+0, 2.493e-3
6.600e+0, 2.499e-3
6.700e+0, 2.549e-3
6.800e+0, 2.563e-3
6.900e+0, 2.576e-3
7.000e+0, 2.558e-3
7.100e+0, 2.549e-3
7.200e+0, 2.536e-3
7.300e+0, 2.540e-3
7.400e+0, 2.584e-3
7.500e+0, 2.622e-3
7.600e+0, 2.615e-3
7.700e+0, 2.609e-3
7.800e+0, 2.624e-3
7.900e+0, 2.627e-3
8.000e+0, 2.565e-3
8.100e+0, 2.524e-3
8.200e+0, 2.514e-3
8.300e+0, 2.542e-3
8.400e+0, 2.580e-3
8.500e+0, 2.619e-3
8.600e+0, 2.633e-3
8.700e+0, 2.662e-3
8.800e+0, 2.688e-3
8.900e+0, 2.712e-3
9.000e+0, 2.729e-3
9.100e+0, 2.695e-3
9.200e+0, 2.685e-3
9.300e+0, 2.693e-3
9.400e+0, 2.695e-3
9.500e+0, 2.699e-3
9.600e+0, 2.725e-3
9.700e+0, 2.808e-3
9.800e+0, 2.839e-3
9.900e+0, 2.886e-3
1.000e+1, 2.954e-3
1.010e+1, 2.920e-3
1.020e+1, 2.876e-3
1.030e+1, 2.865e-3
1.040e+1, 2.883e-3
1.050e+1, 2.874e-3
1.060e+1, 2.821e-3
1.070e+1, 2.803e-3
1.080e+1, 2.847e-3
1.090e+1, 2.866e-3
1.100e+1, 2.844e-3
1.110e+1, 2.841e-3
1.120e+1, 2.848e-3
1.130e+1, 2.866e-3
1.140e+1, 2.891e-3
1.150e+1, 2.901e-3
1.160e+1, 2.873e-3
1.170e+1, 2.864e-3
1.180e+1, 2.868e-3
1.190e+1, 2.880e-3
1.200e+1, 2.874e-3
1.210e+1, 2.894e-3
1.220e+1, 3.002e-3
1.230e+1, 3.046e-3
1.240e+1, 3.061e-3
1.250e+1, 3.043e-3
1.260e+1, 3.017e-3
1.270e+1, 3.020e-3
1.280e+1, 3.015e-3
1.290e+1, 2.995e-3
1.300e+1, 2.982e-3
1.310e+1, 3.001e-3
1.320e+1, 3.034e-3
1.330e+1, 3.039e-3
1.340e+1, 3.007e-3
1.350e+1, 2.964e-3
1.360e+1, 2.976e-3
1.370e+1, 3.012e-3
1.380e+1, 3.023e-3
1.390e+1, 3.015e-3
1.400e+1, 2.993e-3
1.410e+1, 2.957e-3
1.420e+1, 2.908e-3
1.430e+1, 2.857e-3
1.440e+1, 2.796e-3
1.450e+1, 2.761e-3
1.460e+1, 2.735e-3
1.470e+1, 2.754e-3
1.480e+1, 2.758e-3
1.490e+1, 2.757e-3
1.500e+1, 2.776e-3
1.510e+1, 2.795e-3
1.520e+1, 2.783e-3
1.530e+1, 2.777e-3
1.540e+1, 2.829e-3
1.550e+1, 2.778e-3
1.560e+1, 2.797e-3
1.570e+1, 2.874e-3
1.580e+1, 2.931e-3
1.590e+1, 2.956e-3
1.600e+1, 2.966e-3
1.610e+1, 3.012e-3
1.620e+1, 3.045e-3
1.630e+1, 3.057e-3
1.640e+1, 3.018e-3
1.650e+1, 3.006e-3
1.660e+1, 3.016e-3
1.670e+1, 3.020e-3
1.680e+1, 3.008e-3
1.690e+1, 3.019e-3
1.700e+1, 2.997e-3
1.710e+1, 2.937e-3
1.720e+1, 2.892e-3
1.730e+1, 2.857e-3
1.740e+1, 2.873e-3
1.750e+1, 2.885e-3
1.760e+1, 2.855e-3
1.770e+1, 2.856e-3
1.780e+1, 2.886e-3
1.790e+1, 2.914e-3
1.800e+1, 2.955e-3
1.810e+1, 2.964e-3
1.820e+1, 2.957e-3
1.830e+1, 2.961e-3
1.840e+1, 2.964e-3
1.850e+1, 3.013e-3
1.860e+1, 3.003e-3
1.870e+1, 2.996e-3
1.880e+1, 2.969e-3
1.890e+1, 2.949e-3
1.900e+1, 2.949e-3
1.910e+1, 2.969e-3
1.920e+1, 2.953e-3
1.930e+1, 2.897e-3
1.940e+1, 2.871e-3
1.950e+1, 2.868e-3
1.960e+1, 2.868e-3
1.970e+1, 2.886e-3
1.980e+1, 2.912e-3
1.990e+1, 2.931e-3
2.000e+1, 2.976e-3
2.010e+1, 2.998e-3
2.020e+1, 2.995e-3
2.030e+1, 3.046e-3
2.040e+1, 3.090e-3
2.050e+1, 3.095e-3
2.060e+1, 3.114e-3
2.070e+1, 3.181e-3
2.080e+1, 3.123e-3
2.090e+1, 3.103e-3
2.100e+1, 3.109e-3
2.110e+1, 3.137e-3
2.120e+1, 3.148e-3
2.130e+1, 3.126e-3
2.140e+1, 3.119e-3
2.150e+1, 3.153e-3
2.160e+1, 3.185e-3
2.170e+1, 3.172e-3
2.180e+1, 3.180e-3
2.190e+1, 3.181e-3
2.200e+1, 3.148e-3
2.210e+1, 3.105e-3
2.220e+1, 3.074e-3
2.230e+1, 3.061e-3
2.240e+1, 3.089e-3
2.250e+1, 3.105e-3
2.260e+1, 3.095e-3
2.270e+1, 3.105e-3
2.280e+1, 3.123e-3
2.290e+1, 3.139e-3
2.300e+1, 3.156e-3
2.310e+1, 3.161e-3
2.320e+1, 3.159e-3
2.330e+1, 3.163e-3
2.340e+1, 3.163e-3
2.350e+1, 3.129e-3
2.360e+1, 3.092e-3
2.370e+1, 3.122e-3
2.380e+1, 3.134e-3
2.390e+1, 3.123e-3
2.400e+1, 3.163e-3
2.410e+1, 3.209e-3
2.420e+1, 3.250e-3
2.430e+1, 3.234e-3
2.440e+1, 3.190e-3
2.450e+1, 3.152e-3
2.460e+1, 3.120e-3
2.470e+1, 3.107e-3
