Dec. 29, 2024   06:57:56
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp775\exp775deposition-2024-12-29t06_54_02-deposition\exp775deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 66
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 8.717e-4
2.000e-1, 8.611e-4
3.000e-1, 8.528e-4
4.000e-1, 8.413e-4
5.000e-1, 8.389e-4
6.000e-1, 8.445e-4
7.000e-1, 8.475e-4
8.000e-1, 8.407e-4
9.000e-1, 8.413e-4
1.000e+0, 8.334e-4
1.100e+0, 8.310e-4
1.200e+0, 8.535e-4
1.300e+0, 8.639e-4
1.400e+0, 8.749e-4
1.500e+0, 8.932e-4
1.600e+0, 9.301e-4
1.700e+0, 9.414e-4
1.800e+0, 9.392e-4
1.900e+0, 9.335e-4
2.000e+0, 9.187e-4
2.100e+0, 9.050e-4
2.200e+0, 8.979e-4
2.300e+0, 8.926e-4
2.400e+0, 9.026e-4
2.500e+0, 9.067e-4
2.600e+0, 9.074e-4
2.700e+0, 9.005e-4
2.800e+0, 8.922e-4
2.900e+0, 8.856e-4
3.000e+0, 8.855e-4
3.100e+0, 8.797e-4
3.200e+0, 8.895e-4
3.300e+0, 8.804e-4
3.400e+0, 8.747e-4
3.500e+0, 8.788e-4
3.600e+0, 8.950e-4
3.700e+0, 9.015e-4
3.800e+0, 9.046e-4
3.900e+0, 8.984e-4
4.000e+0, 8.959e-4
4.100e+0, 8.822e-4
4.200e+0, 8.779e-4
4.300e+0, 8.804e-4
4.400e+0, 8.905e-4
4.500e+0, 9.000e-4
4.600e+0, 9.164e-4
4.700e+0, 9.288e-4
4.800e+0, 9.278e-4
4.900e+0, 9.232e-4
5.000e+0, 9.127e-4
5.100e+0, 9.088e-4
5.200e+0, 8.971e-4
5.300e+0, 8.822e-4
5.400e+0, 8.670e-4
5.500e+0, 8.606e-4
5.600e+0, 8.610e-4
5.700e+0, 8.650e-4
5.800e+0, 8.647e-4
5.900e+0, 8.635e-4
6.000e+0, 8.628e-4
6.100e+0, 8.553e-4
6.200e+0, 8.494e-4
6.300e+0, 8.464e-4
6.400e+0, 8.445e-4
6.500e+0, 8.372e-4
6.600e+0, 8.356e-4
6.700e+0, 8.265e-4
6.800e+0, 8.207e-4
6.900e+0, 8.114e-4
7.000e+0, 8.069e-4
7.100e+0, 7.984e-4
7.200e+0, 7.943e-4
7.300e+0, 7.972e-4
7.400e+0, 8.037e-4
7.500e+0, 8.015e-4
7.600e+0, 8.047e-4
7.700e+0, 8.106e-4
7.800e+0, 8.092e-4
7.900e+0, 8.052e-4
8.000e+0, 8.060e-4
8.100e+0, 8.073e-4
8.200e+0, 8.153e-4
8.300e+0, 8.106e-4
8.400e+0, 8.143e-4
8.500e+0, 8.207e-4
8.600e+0, 8.331e-4
8.700e+0, 8.583e-4
8.800e+0, 8.626e-4
8.900e+0, 8.469e-4
9.000e+0, 8.297e-4
9.100e+0, 8.162e-4
9.200e+0, 8.094e-4
9.300e+0, 8.118e-4
9.400e+0, 8.133e-4
9.500e+0, 8.127e-4
9.600e+0, 8.091e-4
9.700e+0, 8.120e-4
9.800e+0, 8.173e-4
9.900e+0, 8.235e-4
1.000e+1, 8.265e-4
1.010e+1, 8.304e-4
1.020e+1, 8.344e-4
1.030e+1, 8.344e-4
1.040e+1, 8.340e-4
1.050e+1, 8.268e-4
1.060e+1, 8.231e-4
1.070e+1, 8.203e-4
1.080e+1, 8.104e-4
1.090e+1, 8.023e-4
