Aug. 16, 2024   06:59:26
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp102\exp102deposition-2024-08-16t06_55_06-deposition\exp102deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 7.753e-4
2.000e-1, 7.797e-4
3.000e-1, 7.815e-4
4.000e-1, 7.943e-4
5.000e-1, 7.899e-4
6.000e-1, 7.845e-4
7.000e-1, 7.766e-4
8.000e-1, 7.764e-4
9.000e-1, 7.735e-4
1.000e+0, 7.768e-4
1.100e+0, 7.966e-4
1.200e+0, 8.017e-4
1.300e+0, 8.040e-4
1.400e+0, 8.051e-4
1.500e+0, 8.043e-4
1.600e+0, 8.083e-4
1.700e+0, 8.093e-4
1.800e+0, 8.055e-4
1.900e+0, 8.050e-4
2.000e+0, 8.043e-4
2.100e+0, 7.936e-4
2.200e+0, 7.774e-4
2.300e+0, 7.879e-4
2.400e+0, 7.862e-4
2.500e+0, 7.825e-4
2.600e+0, 7.883e-4
2.700e+0, 8.152e-4
2.800e+0, 8.263e-4
2.900e+0, 8.090e-4
3.000e+0, 8.031e-4
3.100e+0, 8.080e-4
3.200e+0, 8.155e-4
3.300e+0, 8.158e-4
3.400e+0, 8.118e-4
3.500e+0, 8.114e-4
3.600e+0, 8.321e-4
3.700e+0, 8.328e-4
3.800e+0, 8.114e-4
3.900e+0, 7.936e-4
4.000e+0, 7.834e-4
4.100e+0, 7.965e-4
4.200e+0, 8.012e-4
4.300e+0, 7.974e-4
4.400e+0, 7.860e-4
4.500e+0, 7.738e-4
4.600e+0, 7.805e-4
4.700e+0, 7.983e-4
4.800e+0, 8.060e-4
4.900e+0, 8.037e-4
5.000e+0, 7.835e-4
5.100e+0, 7.832e-4
5.200e+0, 7.932e-4
5.300e+0, 7.945e-4
5.400e+0, 7.840e-4
5.500e+0, 7.613e-4
5.600e+0, 7.613e-4
5.700e+0, 7.705e-4
5.800e+0, 7.983e-4
5.900e+0, 8.008e-4
6.000e+0, 8.092e-4
6.100e+0, 8.018e-4
6.200e+0, 8.042e-4
6.300e+0, 7.985e-4
6.400e+0, 8.051e-4
