Mar. 14, 2025   00:50:25
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp888\exp888deposition-2025-03-14t00_47_03-deposition\exp888deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.242e-3
2.000e-1, 3.242e-3
3.000e-1, 3.241e-3
4.000e-1, 3.235e-3
5.000e-1, 3.231e-3
6.000e-1, 3.223e-3
7.000e-1, 3.228e-3
8.000e-1, 3.248e-3
9.000e-1, 3.278e-3
1.000e+0, 3.281e-3
1.100e+0, 3.274e-3
1.200e+0, 3.264e-3
1.300e+0, 3.255e-3
1.400e+0, 3.251e-3
1.500e+0, 3.249e-3
1.600e+0, 3.242e-3
1.700e+0, 3.232e-3
1.800e+0, 3.222e-3
1.900e+0, 3.212e-3
2.000e+0, 3.201e-3
2.100e+0, 3.194e-3
2.200e+0, 3.205e-3
2.300e+0, 3.213e-3
2.400e+0, 3.212e-3
2.500e+0, 3.209e-3
2.600e+0, 3.204e-3
2.700e+0, 3.198e-3
2.800e+0, 3.190e-3
2.900e+0, 3.182e-3
3.000e+0, 3.173e-3
3.100e+0, 3.166e-3
3.200e+0, 3.159e-3
3.300e+0, 3.151e-3
3.400e+0, 3.146e-3
3.500e+0, 3.141e-3
3.600e+0, 3.149e-3
3.700e+0, 3.153e-3
3.800e+0, 3.179e-3
3.900e+0, 3.178e-3
4.000e+0, 3.169e-3
4.100e+0, 3.158e-3
4.200e+0, 3.148e-3
4.300e+0, 3.144e-3
4.400e+0, 3.148e-3
4.500e+0, 3.139e-3
4.600e+0, 3.141e-3
4.700e+0, 3.139e-3
4.800e+0, 3.135e-3
4.900e+0, 3.130e-3
5.000e+0, 3.124e-3
5.100e+0, 3.120e-3
5.200e+0, 3.128e-3
5.300e+0, 3.125e-3
5.400e+0, 3.124e-3
5.500e+0, 3.122e-3
5.600e+0, 3.117e-3
5.700e+0, 3.112e-3
5.800e+0, 3.105e-3
5.900e+0, 3.099e-3
6.000e+0, 3.094e-3
6.100e+0, 3.089e-3
6.200e+0, 3.091e-3
6.300e+0, 3.093e-3
6.400e+0, 3.095e-3
6.500e+0, 3.099e-3
6.600e+0, 3.106e-3
6.700e+0, 3.113e-3
6.800e+0, 3.114e-3
6.900e+0, 3.115e-3
7.000e+0, 3.119e-3
7.100e+0, 3.124e-3
7.200e+0, 3.121e-3
7.300e+0, 3.137e-3
7.400e+0, 3.134e-3
7.500e+0, 3.131e-3
7.600e+0, 3.127e-3
7.700e+0, 3.122e-3
7.800e+0, 3.116e-3
7.900e+0, 3.110e-3
8.000e+0, 3.104e-3
8.100e+0, 3.099e-3
8.200e+0, 3.095e-3
8.300e+0, 3.091e-3
8.400e+0, 3.089e-3
8.500e+0, 3.087e-3
8.600e+0, 3.086e-3
8.700e+0, 3.085e-3
8.800e+0, 3.084e-3
8.900e+0, 3.083e-3
9.000e+0, 3.083e-3
9.100e+0, 3.082e-3
9.200e+0, 3.080e-3
9.300e+0, 3.079e-3
9.400e+0, 3.080e-3
9.500e+0, 3.077e-3
9.600e+0, 3.076e-3
9.700e+0, 3.076e-3
9.800e+0, 3.074e-3
9.900e+0, 3.075e-3
1.000e+1, 3.072e-3
1.010e+1, 3.071e-3
1.020e+1, 3.071e-3
1.030e+1, 3.072e-3
1.040e+1, 3.070e-3
1.050e+1, 3.072e-3
1.060e+1, 3.070e-3
1.070e+1, 3.068e-3
1.080e+1, 3.064e-3
1.090e+1, 3.059e-3
1.100e+1, 3.080e-3
1.110e+1, 3.084e-3
1.120e+1, 3.083e-3
1.130e+1, 3.083e-3
1.140e+1, 3.082e-3
1.150e+1, 3.081e-3
1.160e+1, 3.078e-3
1.170e+1, 3.078e-3
1.180e+1, 3.077e-3
1.190e+1, 3.074e-3
1.200e+1, 3.073e-3
1.210e+1, 3.081e-3
1.220e+1, 3.085e-3
1.230e+1, 3.085e-3
1.240e+1, 3.079e-3
1.250e+1, 3.074e-3
1.260e+1, 3.070e-3
1.270e+1, 3.065e-3
1.280e+1, 3.069e-3
1.290e+1, 3.109e-3
1.300e+1, 3.164e-3
1.310e+1, 3.166e-3
1.320e+1, 3.163e-3
1.330e+1, 3.159e-3
1.340e+1, 3.154e-3
1.350e+1, 3.150e-3
1.360e+1, 3.144e-3
1.370e+1, 3.138e-3
1.380e+1, 3.132e-3
1.390e+1, 3.126e-3
1.400e+1, 3.120e-3
1.410e+1, 3.110e-3
1.420e+1, 3.105e-3
1.430e+1, 3.100e-3
1.440e+1, 3.094e-3
1.450e+1, 3.089e-3
1.460e+1, 3.084e-3
1.470e+1, 3.079e-3
1.480e+1, 3.072e-3
1.490e+1, 3.067e-3
1.500e+1, 3.062e-3
1.510e+1, 3.057e-3
1.520e+1, 3.055e-3
1.530e+1, 3.059e-3
1.540e+1, 3.072e-3
1.550e+1, 3.075e-3
1.560e+1, 3.073e-3
1.570e+1, 3.068e-3
1.580e+1, 3.064e-3
1.590e+1, 3.062e-3
1.600e+1, 3.060e-3
1.610e+1, 3.056e-3
1.620e+1, 3.057e-3
1.630e+1, 3.054e-3
1.640e+1, 3.052e-3
1.650e+1, 3.051e-3
1.660e+1, 3.049e-3
1.670e+1, 3.045e-3
1.680e+1, 3.042e-3
1.690e+1, 3.042e-3
1.700e+1, 3.042e-3
1.710e+1, 3.043e-3
1.720e+1, 3.042e-3
1.730e+1, 3.041e-3
1.740e+1, 3.040e-3
1.750e+1, 3.038e-3
1.760e+1, 3.036e-3
1.770e+1, 3.034e-3
1.780e+1, 3.031e-3
1.790e+1, 3.027e-3
1.800e+1, 3.025e-3
