Sept. 15, 2024   10:39:08
Amperometric i-t Curve
File: c:/users/guazh/data/20240903_batch_252_500/2024-09-03-exp360\exp360deposition-2024-09-15t10_35_17-deposition\exp360deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 19.1

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 6.714e-4
2.000e-1, 6.455e-4
3.000e-1, 6.182e-4
4.000e-1, 5.932e-4
5.000e-1, 5.734e-4
6.000e-1, 5.575e-4
7.000e-1, 5.469e-4
8.000e-1, 5.406e-4
9.000e-1, 5.305e-4
1.000e+0, 5.225e-4
1.100e+0, 5.151e-4
1.200e+0, 5.082e-4
1.300e+0, 5.035e-4
1.400e+0, 4.978e-4
1.500e+0, 4.952e-4
1.600e+0, 4.950e-4
1.700e+0, 4.941e-4
1.800e+0, 4.949e-4
1.900e+0, 4.979e-4
2.000e+0, 5.012e-4
2.100e+0, 5.129e-4
2.200e+0, 5.272e-4
2.300e+0, 5.404e-4
2.400e+0, 5.571e-4
2.500e+0, 5.733e-4
2.600e+0, 5.871e-4
2.700e+0, 6.084e-4
2.800e+0, 6.318e-4
2.900e+0, 6.514e-4
3.000e+0, 6.692e-4
3.100e+0, 6.920e-4
3.200e+0, 7.177e-4
3.300e+0, 7.436e-4
3.400e+0, 7.725e-4
3.500e+0, 8.022e-4
3.600e+0, 8.317e-4
3.700e+0, 8.566e-4
3.800e+0, 8.819e-4
3.900e+0, 9.064e-4
4.000e+0, 9.293e-4
4.100e+0, 9.544e-4
4.200e+0, 9.775e-4
4.300e+0, 9.988e-4
4.400e+0, 1.019e-3
4.500e+0, 1.040e-3
4.600e+0, 1.060e-3
4.700e+0, 1.082e-3
4.800e+0, 1.095e-3
4.900e+0, 1.105e-3
5.000e+0, 1.112e-3
5.100e+0, 1.120e-3
5.200e+0, 1.128e-3
5.300e+0, 1.131e-3
5.400e+0, 1.129e-3
5.500e+0, 1.128e-3
5.600e+0, 1.124e-3
5.700e+0, 1.118e-3
5.800e+0, 1.111e-3
5.900e+0, 1.105e-3
6.000e+0, 1.100e-3
6.100e+0, 1.096e-3
6.200e+0, 1.092e-3
6.300e+0, 1.087e-3
6.400e+0, 1.083e-3
6.500e+0, 1.080e-3
6.600e+0, 1.077e-3
6.700e+0, 1.075e-3
6.800e+0, 1.075e-3
6.900e+0, 1.075e-3
7.000e+0, 1.075e-3
7.100e+0, 1.074e-3
7.200e+0, 1.073e-3
7.300e+0, 1.071e-3
7.400e+0, 1.067e-3
7.500e+0, 1.063e-3
7.600e+0, 1.057e-3
7.700e+0, 1.050e-3
7.800e+0, 1.042e-3
7.900e+0, 1.035e-3
8.000e+0, 1.027e-3
8.100e+0, 1.019e-3
8.200e+0, 1.013e-3
8.300e+0, 1.006e-3
8.400e+0, 1.001e-3
8.500e+0, 9.967e-4
8.600e+0, 9.921e-4
8.700e+0, 9.872e-4
8.800e+0, 9.827e-4
8.900e+0, 9.791e-4
9.000e+0, 9.774e-4
9.100e+0, 9.764e-4
9.200e+0, 9.744e-4
9.300e+0, 9.707e-4
9.400e+0, 9.673e-4
9.500e+0, 9.651e-4
9.600e+0, 9.620e-4
9.700e+0, 9.589e-4
9.800e+0, 9.556e-4
9.900e+0, 9.520e-4
1.000e+1, 9.487e-4
1.010e+1, 9.462e-4
1.020e+1, 9.441e-4
1.030e+1, 9.423e-4
1.040e+1, 9.401e-4
1.050e+1, 9.383e-4
1.060e+1, 9.384e-4
1.070e+1, 9.389e-4
1.080e+1, 9.399e-4
1.090e+1, 9.421e-4
1.100e+1, 9.452e-4
1.110e+1, 9.488e-4
1.120e+1, 9.508e-4
1.130e+1, 9.509e-4
1.140e+1, 9.508e-4
1.150e+1, 9.518e-4
1.160e+1, 9.529e-4
1.170e+1, 9.546e-4
1.180e+1, 9.577e-4
1.190e+1, 9.600e-4
1.200e+1, 9.612e-4
1.210e+1, 9.628e-4
1.220e+1, 9.641e-4
1.230e+1, 9.653e-4
1.240e+1, 9.646e-4
1.250e+1, 9.622e-4
1.260e+1, 9.609e-4
1.270e+1, 9.606e-4
1.280e+1, 9.609e-4
1.290e+1, 9.623e-4
1.300e+1, 9.643e-4
1.310e+1, 9.655e-4
1.320e+1, 9.648e-4
1.330e+1, 9.641e-4
1.340e+1, 9.632e-4
1.350e+1, 9.622e-4
1.360e+1, 9.610e-4
1.370e+1, 9.596e-4
1.380e+1, 9.578e-4
1.390e+1, 9.563e-4
1.400e+1, 9.546e-4
1.410e+1, 9.536e-4
1.420e+1, 9.529e-4
1.430e+1, 9.519e-4
1.440e+1, 9.501e-4
1.450e+1, 9.485e-4
1.460e+1, 9.465e-4
1.470e+1, 9.436e-4
1.480e+1, 9.415e-4
1.490e+1, 9.399e-4
1.500e+1, 9.387e-4
1.510e+1, 9.375e-4
1.520e+1, 9.359e-4
1.530e+1, 9.344e-4
1.540e+1, 9.331e-4
1.550e+1, 9.308e-4
1.560e+1, 9.290e-4
1.570e+1, 9.266e-4
1.580e+1, 9.225e-4
1.590e+1, 9.186e-4
1.600e+1, 9.152e-4
1.610e+1, 9.119e-4
1.620e+1, 9.084e-4
1.630e+1, 9.047e-4
1.640e+1, 9.011e-4
1.650e+1, 8.980e-4
1.660e+1, 8.952e-4
1.670e+1, 8.923e-4
1.680e+1, 8.900e-4
1.690e+1, 8.881e-4
1.700e+1, 8.858e-4
1.710e+1, 8.832e-4
1.720e+1, 8.801e-4
1.730e+1, 8.764e-4
1.740e+1, 8.728e-4
1.750e+1, 8.695e-4
1.760e+1, 8.660e-4
1.770e+1, 8.628e-4
1.780e+1, 8.601e-4
1.790e+1, 8.569e-4
1.800e+1, 8.535e-4
1.810e+1, 8.505e-4
1.820e+1, 8.476e-4
1.830e+1, 8.451e-4
1.840e+1, 8.433e-4
1.850e+1, 8.416e-4
1.860e+1, 8.403e-4
1.870e+1, 8.397e-4
1.880e+1, 8.397e-4
1.890e+1, 8.402e-4
1.900e+1, 8.413e-4
1.910e+1, 8.424e-4
1.920e+1, 8.439e-4
1.930e+1, 8.451e-4
1.940e+1, 8.459e-4
1.950e+1, 8.465e-4
1.960e+1, 8.473e-4
1.970e+1, 8.477e-4
1.980e+1, 8.484e-4
1.990e+1, 8.485e-4
2.000e+1, 8.484e-4
2.010e+1, 8.483e-4
2.020e+1, 8.487e-4
2.030e+1, 8.492e-4
2.040e+1, 8.500e-4
2.050e+1, 8.500e-4
2.060e+1, 8.490e-4
2.070e+1, 8.485e-4
2.080e+1, 8.482e-4
2.090e+1, 8.476e-4
2.100e+1, 8.473e-4
2.110e+1, 8.472e-4
2.120e+1, 8.462e-4
2.130e+1, 8.448e-4
2.140e+1, 8.433e-4
2.150e+1, 8.414e-4
2.160e+1, 8.393e-4
2.170e+1, 8.373e-4
2.180e+1, 8.347e-4
2.190e+1, 8.324e-4
2.200e+1, 8.302e-4
2.210e+1, 8.278e-4
2.220e+1, 8.257e-4
2.230e+1, 8.240e-4
2.240e+1, 8.220e-4
2.250e+1, 8.204e-4
2.260e+1, 8.187e-4
2.270e+1, 8.162e-4
2.280e+1, 8.137e-4
2.290e+1, 8.113e-4
2.300e+1, 8.090e-4
2.310e+1, 8.071e-4
2.320e+1, 8.050e-4
2.330e+1, 8.024e-4
2.340e+1, 8.003e-4
2.350e+1, 7.986e-4
2.360e+1, 7.969e-4
2.370e+1, 7.960e-4
2.380e+1, 7.952e-4
2.390e+1, 7.943e-4
2.400e+1, 7.938e-4
2.410e+1, 7.932e-4
2.420e+1, 7.923e-4
2.430e+1, 7.917e-4
2.440e+1, 7.915e-4
2.450e+1, 7.911e-4
2.460e+1, 7.908e-4
2.470e+1, 7.905e-4
2.480e+1, 7.900e-4
2.490e+1, 7.899e-4
2.500e+1, 7.895e-4
2.510e+1, 7.886e-4
2.520e+1, 7.875e-4
2.530e+1, 7.864e-4
2.540e+1, 7.849e-4
2.550e+1, 7.835e-4
2.560e+1, 7.816e-4
2.570e+1, 7.789e-4
2.580e+1, 7.762e-4
2.590e+1, 7.733e-4
2.600e+1, 7.701e-4
2.610e+1, 7.676e-4
2.620e+1, 7.648e-4
2.630e+1, 7.614e-4
2.640e+1, 7.582e-4
2.650e+1, 7.555e-4
2.660e+1, 7.522e-4
2.670e+1, 7.492e-4
2.680e+1, 7.463e-4
2.690e+1, 7.435e-4
2.700e+1, 7.413e-4
2.710e+1, 7.392e-4
2.720e+1, 7.371e-4
2.730e+1, 7.356e-4
2.740e+1, 7.341e-4
2.750e+1, 7.321e-4
2.760e+1, 7.304e-4
2.770e+1, 7.287e-4
2.780e+1, 7.270e-4
2.790e+1, 7.256e-4
2.800e+1, 7.238e-4
2.810e+1, 7.216e-4
2.820e+1, 7.198e-4
2.830e+1, 7.180e-4
2.840e+1, 7.162e-4
2.850e+1, 7.148e-4
2.860e+1, 7.134e-4
2.870e+1, 7.121e-4
2.880e+1, 7.115e-4
2.890e+1, 7.110e-4
2.900e+1, 7.105e-4
2.910e+1, 7.107e-4
2.920e+1, 7.109e-4
2.930e+1, 7.110e-4
2.940e+1, 7.120e-4
2.950e+1, 7.128e-4
2.960e+1, 7.133e-4
2.970e+1, 7.143e-4
2.980e+1, 7.148e-4
2.990e+1, 7.150e-4
3.000e+1, 7.152e-4
3.010e+1, 7.153e-4
3.020e+1, 7.152e-4
3.030e+1, 7.153e-4
3.040e+1, 7.149e-4
3.050e+1, 7.142e-4
