Dec. 28, 2024   11:17:13
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp767\exp767deposition-2024-12-28t11_13_55-deposition\exp767deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.3

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.278e-3
2.000e-1, 3.269e-3
3.000e-1, 3.256e-3
4.000e-1, 3.238e-3
5.000e-1, 3.220e-3
6.000e-1, 3.197e-3
7.000e-1, 3.181e-3
8.000e-1, 3.168e-3
9.000e-1, 3.161e-3
1.000e+0, 3.154e-3
1.100e+0, 3.147e-3
1.200e+0, 3.146e-3
1.300e+0, 3.152e-3
1.400e+0, 3.164e-3
1.500e+0, 3.173e-3
1.600e+0, 3.174e-3
1.700e+0, 3.172e-3
1.800e+0, 3.171e-3
1.900e+0, 3.173e-3
2.000e+0, 3.176e-3
2.100e+0, 3.183e-3
2.200e+0, 3.182e-3
2.300e+0, 3.181e-3
2.400e+0, 3.174e-3
2.500e+0, 3.172e-3
2.600e+0, 3.180e-3
2.700e+0, 3.181e-3
2.800e+0, 3.173e-3
2.900e+0, 3.173e-3
3.000e+0, 3.175e-3
3.100e+0, 3.198e-3
3.200e+0, 3.260e-3
3.300e+0, 3.299e-3
3.400e+0, 3.333e-3
3.500e+0, 3.374e-3
3.600e+0, 3.422e-3
3.700e+0, 3.452e-3
3.800e+0, 3.464e-3
3.900e+0, 3.474e-3
4.000e+0, 3.475e-3
4.100e+0, 3.466e-3
4.200e+0, 3.459e-3
4.300e+0, 3.454e-3
4.400e+0, 3.449e-3
4.500e+0, 3.450e-3
4.600e+0, 3.451e-3
4.700e+0, 3.448e-3
4.800e+0, 3.442e-3
4.900e+0, 3.431e-3
5.000e+0, 3.422e-3
5.100e+0, 3.411e-3
5.200e+0, 3.401e-3
5.300e+0, 3.391e-3
5.400e+0, 3.380e-3
5.500e+0, 3.370e-3
5.600e+0, 3.361e-3
5.700e+0, 3.368e-3
5.800e+0, 3.385e-3
5.900e+0, 3.395e-3
6.000e+0, 3.439e-3
6.100e+0, 3.480e-3
6.200e+0, 3.493e-3
6.300e+0, 3.490e-3
6.400e+0, 3.488e-3
6.500e+0, 3.484e-3
6.600e+0, 3.484e-3
6.700e+0, 3.471e-3
6.800e+0, 3.459e-3
6.900e+0, 3.458e-3
7.000e+0, 3.464e-3
7.100e+0, 3.470e-3
7.200e+0, 3.460e-3
7.300e+0, 3.473e-3
7.400e+0, 3.482e-3
7.500e+0, 3.480e-3
7.600e+0, 3.480e-3
7.700e+0, 3.477e-3
7.800e+0, 3.478e-3
7.900e+0, 3.480e-3
8.000e+0, 3.481e-3
8.100e+0, 3.478e-3
8.200e+0, 3.464e-3
8.300e+0, 3.464e-3
8.400e+0, 3.483e-3
8.500e+0, 3.497e-3
8.600e+0, 3.504e-3
8.700e+0, 3.524e-3
8.800e+0, 3.531e-3
8.900e+0, 3.546e-3
9.000e+0, 3.543e-3
9.100e+0, 3.519e-3
9.200e+0, 3.500e-3
9.300e+0, 3.496e-3
9.400e+0, 3.505e-3
9.500e+0, 3.514e-3
9.600e+0, 3.523e-3
9.700e+0, 3.532e-3
9.800e+0, 3.529e-3
9.900e+0, 3.539e-3
1.000e+1, 3.513e-3
1.010e+1, 3.503e-3
1.020e+1, 3.513e-3
1.030e+1, 3.522e-3
1.040e+1, 3.528e-3
1.050e+1, 3.558e-3
1.060e+1, 3.659e-3
1.070e+1, 3.683e-3
1.080e+1, 3.695e-3
1.090e+1, 3.690e-3
1.100e+1, 3.688e-3
1.110e+1, 3.694e-3
1.120e+1, 3.705e-3
1.130e+1, 3.709e-3
1.140e+1, 3.714e-3
1.150e+1, 3.710e-3
1.160e+1, 3.705e-3
1.170e+1, 3.703e-3
1.180e+1, 3.702e-3
1.190e+1, 3.694e-3
1.200e+1, 3.681e-3
1.210e+1, 3.674e-3
1.220e+1, 3.687e-3
1.230e+1, 3.689e-3
1.240e+1, 3.686e-3
1.250e+1, 3.683e-3
1.260e+1, 3.680e-3
1.270e+1, 3.681e-3
1.280e+1, 3.673e-3
1.290e+1, 3.670e-3
1.300e+1, 3.673e-3
1.310e+1, 3.668e-3
1.320e+1, 3.661e-3
1.330e+1, 3.659e-3
1.340e+1, 3.659e-3
1.350e+1, 3.655e-3
1.360e+1, 3.654e-3
1.370e+1, 3.650e-3
1.380e+1, 3.657e-3
1.390e+1, 3.701e-3
1.400e+1, 3.732e-3
1.410e+1, 3.774e-3
1.420e+1, 3.795e-3
1.430e+1, 3.785e-3
1.440e+1, 3.751e-3
1.450e+1, 3.741e-3
1.460e+1, 3.738e-3
1.470e+1, 3.744e-3
1.480e+1, 3.754e-3
1.490e+1, 3.764e-3
1.500e+1, 3.771e-3
1.510e+1, 3.776e-3
1.520e+1, 3.777e-3
