July 16, 2024   08:29:40
8.000e+0, 1.918e-3
8.100e+0, 1.923e-3
8.200e+0, 1.922e-3
8.300e+0, 1.917e-3
8.400e+0, 1.914e-3
8.500e+0, 1.909e-3
8.600e+0, 1.907e-3
8.700e+0, 1.905e-3
8.800e+0, 1.915e-3
8.900e+0, 1.932e-3
9.000e+0, 1.946e-3
9.100e+0, 1.960e-3
9.200e+0, 1.982e-3
9.300e+0, 1.992e-3
9.400e+0, 2.011e-3
9.500e+0, 2.018e-3
9.600e+0, 2.024e-3
9.700e+0, 2.021e-3
9.800e+0, 2.028e-3
9.900e+0, 2.039e-3
1.000e+1, 2.055e-3
1.010e+1, 2.055e-3
1.020e+1, 2.059e-3
1.030e+1, 2.072e-3
1.040e+1, 2.076e-3
1.050e+1, 2.082e-3
1.060e+1, 2.072e-3
1.070e+1, 2.060e-3
1.080e+1, 2.051e-3
1.090e+1, 2.046e-3
1.100e+1, 2.049e-3
1.110e+1, 2.050e-3
1.120e+1, 2.050e-3
1.130e+1, 2.051e-3
1.140e+1, 2.049e-3
1.150e+1, 2.042e-3
1.160e+1, 2.039e-3
1.170e+1, 2.036e-3
1.180e+1, 2.030e-3
1.190e+1, 2.026e-3
1.200e+1, 2.015e-3
1.210e+1, 2.003e-3
1.220e+1, 1.996e-3
1.230e+1, 1.997e-3
1.240e+1, 1.997e-3
1.250e+1, 1.999e-3
1.260e+1, 1.997e-3
1.270e+1, 1.992e-3
1.280e+1, 1.998e-3
1.290e+1, 2.010e-3
1.300e+1, 2.014e-3
1.310e+1, 2.017e-3
1.320e+1, 2.026e-3
1.330e+1, 2.038e-3
1.340e+1, 2.050e-3
1.350e+1, 2.063e-3
1.360e+1, 2.077e-3
1.370e+1, 2.089e-3
1.380e+1, 2.102e-3
1.390e+1, 2.113e-3
1.400e+1, 2.121e-3
1.410e+1, 2.128e-3
1.420e+1, 2.126e-3
1.430e+1, 2.120e-3
1.440e+1, 2.113e-3
1.450e+1, 2.105e-3
1.460e+1, 2.105e-3
1.470e+1, 2.109e-3
1.480e+1, 2.108e-3
1.490e+1, 2.107e-3
1.500e+1, 2.114e-3
1.510e+1, 2.115e-3
1.520e+1, 2.116e-3
1.530e+1, 2.113e-3
1.540e+1, 2.103e-3
1.550e+1, 2.099e-3
1.560e+1, 2.098e-3
1.570e+1, 2.099e-3
1.580e+1, 2.098e-3
1.590e+1, 2.096e-3
1.600e+1, 2.096e-3
1.610e+1, 2.097e-3
1.620e+1, 2.095e-3
1.630e+1, 2.095e-3
1.640e+1, 2.111e-3
1.650e+1, 2.133e-3
1.660e+1, 2.136e-3
1.670e+1, 2.146e-3
1.680e+1, 2.150e-3
1.690e+1, 2.146e-3
1.700e+1, 2.142e-3
1.710e+1, 2.140e-3
1.720e+1, 2.129e-3
1.730e+1, 2.125e-3
1.740e+1, 2.127e-3
1.750e+1, 2.129e-3
1.760e+1, 2.131e-3
1.770e+1, 2.148e-3
1.780e+1, 2.152e-3
1.790e+1, 2.151e-3
1.800e+1, 2.155e-3
1.810e+1, 2.161e-3
1.820e+1, 2.161e-3
1.830e+1, 2.169e-3
1.840e+1, 2.174e-3
1.850e+1, 2.182e-3
1.860e+1, 2.185e-3
1.870e+1, 2.183e-3
1.880e+1, 2.201e-3
1.890e+1, 2.212e-3
1.900e+1, 2.205e-3
1.910e+1, 2.194e-3
1.920e+1, 2.188e-3
1.930e+1, 2.186e-3
1.940e+1, 2.185e-3
1.950e+1, 2.187e-3
1.960e+1, 2.188e-3
1.970e+1, 2.188e-3
1.980e+1, 2.191e-3
1.990e+1, 2.201e-3
2.000e+1, 2.201e-3
2.010e+1, 2.200e-3
2.020e+1, 2.206e-3
2.030e+1, 2.210e-3
2.040e+1, 2.217e-3
2.050e+1, 2.237e-3
2.060e+1, 2.232e-3
2.070e+1, 2.231e-3
2.080e+1, 2.242e-3
2.090e+1, 2.251e-3
2.100e+1, 2.267e-3
2.110e+1, 2.288e-3
2.120e+1, 2.303e-3
2.130e+1, 2.321e-3
2.140e+1, 2.332e-3
2.150e+1, 2.335e-3
2.160e+1, 2.335e-3
2.170e+1, 2.349e-3
2.180e+1, 2.354e-3
2.190e+1, 2.358e-3
2.200e+1, 2.362e-3
2.210e+1, 2.363e-3
2.220e+1, 2.362e-3
2.230e+1, 2.357e-3
2.240e+1, 2.359e-3
2.250e+1, 2.356e-3
2.260e+1, 2.344e-3
2.270e+1, 2.330e-3
2.280e+1, 2.329e-3
2.290e+1, 2.336e-3
2.300e+1, 2.335e-3
2.310e+1, 2.333e-3
2.320e+1, 2.332e-3
2.330e+1, 2.327e-3
2.340e+1, 2.315e-3
2.350e+1, 2.302e-3
2.360e+1, 2.290e-3
2.370e+1, 2.287e-3
2.380e+1, 2.289e-3
2.390e+1, 2.293e-3
2.400e+1, 2.316e-3
2.410e+1, 2.333e-3
2.420e+1, 2.341e-3
2.430e+1, 2.355e-3
2.440e+1, 2.398e-3
2.450e+1, 2.429e-3
2.460e+1, 2.447e-3
2.470e+1, 2.456e-3
2.480e+1, 2.466e-3
2.490e+1, 2.465e-3
2.500e+1, 2.458e-3
2.510e+1, 2.442e-3
2.520e+1, 2.429e-3
2.530e+1, 2.425e-3
2.540e+1, 2.421e-3
2.550e+1, 2.419e-3
2.560e+1, 2.420e-3
2.570e+1, 2.409e-3
2.580e+1, 2.397e-3
2.590e+1, 2.386e-3
2.600e+1, 2.379e-3
2.610e+1, 2.368e-3
2.620e+1, 2.368e-3
2.630e+1, 2.373e-3
2.640e+1, 2.376e-3
2.650e+1, 2.375e-3
2.660e+1, 2.379e-3
2.670e+1, 2.380e-3
2.680e+1, 2.385e-3
2.690e+1, 2.382e-3
2.700e+1, 2.376e-3
2.710e+1, 2.373e-3
2.720e+1, 2.368e-3
2.730e+1, 2.364e-3
2.740e+1, 2.381e-3
2.750e+1, 2.397e-3
2.760e+1, 2.400e-3
2.770e+1, 2.409e-3
2.780e+1, 2.423e-3
2.790e+1, 2.448e-3
2.800e+1, 2.449e-3
2.810e+1, 2.435e-3
2.820e+1, 2.417e-3
2.830e+1, 2.401e-3
2.840e+1, 2.390e-3
2.850e+1, 2.380e-3
2.860e+1, 2.378e-3
2.870e+1, 2.373e-3
2.880e+1, 2.372e-3
2.890e+1, 2.376e-3
2.900e+1, 2.385e-3
2.910e+1, 2.400e-3
2.920e+1, 2.424e-3
2.930e+1, 2.432e-3
2.940e+1, 2.434e-3
2.950e+1, 2.445e-3
2.960e+1, 2.449e-3
2.970e+1, 2.445e-3
2.980e+1, 2.439e-3
2.990e+1, 2.439e-3
3.000e+1, 2.437e-3
3.010e+1, 2.435e-3
3.020e+1, 2.441e-3
3.030e+1, 2.443e-3
3.040e+1, 2.440e-3
3.050e+1, 2.434e-3
3.060e+1, 2.427e-3
3.070e+1, 2.426e-3
3.080e+1, 2.422e-3
3.090e+1, 2.410e-3
3.100e+1, 2.400e-3
3.110e+1, 2.392e-3
3.120e+1, 2.391e-3
3.130e+1, 2.396e-3
3.140e+1, 2.400e-3
3.150e+1, 2.395e-3
3.160e+1, 2.400e-3
3.170e+1, 2.396e-3
3.180e+1, 2.381e-3
3.190e+1, 2.373e-3
3.200e+1, 2.368e-3
3.210e+1, 2.367e-3
3.220e+1, 2.367e-3
3.230e+1, 2.379e-3
3.240e+1, 2.385e-3
3.250e+1, 2.397e-3
3.260e+1, 2.420e-3
3.270e+1, 2.434e-3
3.280e+1, 2.449e-3
3.290e+1, 2.468e-3
3.300e+1, 2.488e-3
3.310e+1, 2.489e-3
3.320e+1, 2.483e-3
3.330e+1, 2.478e-3
3.340e+1, 2.482e-3
3.350e+1, 2.482e-3
3.360e+1, 2.475e-3
3.370e+1, 2.470e-3
3.380e+1, 2.476e-3
3.390e+1, 2.481e-3
3.400e+1, 2.493e-3
3.410e+1, 2.500e-3
3.420e+1, 2.508e-3
3.430e+1, 2.515e-3
3.440e+1, 2.527e-3
3.450e+1, 2.540e-3
3.460e+1, 2.561e-3
3.470e+1, 2.562e-3
3.480e+1, 2.564e-3
3.490e+1, 2.571e-3
3.500e+1, 2.580e-3
3.510e+1, 2.571e-3
3.520e+1, 2.576e-3
3.530e+1, 2.603e-3
3.540e+1, 2.615e-3
3.550e+1, 2.615e-3
3.560e+1, 2.617e-3
3.570e+1, 2.600e-3
3.580e+1, 2.583e-3
3.590e+1, 2.567e-3
3.600e+1, 2.554e-3
3.610e+1, 2.555e-3
3.620e+1, 2.553e-3
3.630e+1, 2.545e-3
3.640e+1, 2.533e-3
3.650e+1, 2.525e-3
3.660e+1, 2.528e-3
3.670e+1, 2.538e-3
3.680e+1, 2.548e-3
3.690e+1, 2.551e-3
3.700e+1, 2.551e-3
3.710e+1, 2.557e-3
3.720e+1, 2.552e-3
3.730e+1, 2.560e-3
3.740e+1, 2.582e-3
3.750e+1, 2.594e-3
3.760e+1, 2.614e-3
3.770e+1, 2.635e-3
3.780e+1, 2.649e-3
3.790e+1, 2.639e-3
3.800e+1, 2.638e-3
3.810e+1, 2.650e-3
3.820e+1, 2.659e-3
3.830e+1, 2.658e-3
3.840e+1, 2.648e-3
3.850e+1, 2.646e-3
3.860e+1, 2.663e-3
3.870e+1, 2.676e-3
3.880e+1, 2.685e-3
3.890e+1, 2.688e-3
3.900e+1, 2.689e-3
3.910e+1, 2.671e-3
3.920e+1, 2.648e-3
3.930e+1, 2.638e-3
3.940e+1, 2.642e-3
3.950e+1, 2.641e-3
3.960e+1, 2.644e-3
3.970e+1, 2.639e-3
3.980e+1, 2.631e-3
3.990e+1, 2.623e-3
4.000e+1, 2.623e-3
4.010e+1, 2.633e-3
4.020e+1, 2.650e-3
4.030e+1, 2.670e-3
4.040e+1, 2.703e-3
4.050e+1, 2.721e-3
4.060e+1, 2.720e-3
4.070e+1, 2.718e-3
4.080e+1, 2.724e-3
4.090e+1, 2.723e-3
4.100e+1, 2.717e-3
4.110e+1, 2.707e-3
4.120e+1, 2.722e-3
4.130e+1, 2.756e-3
4.140e+1, 2.792e-3
4.150e+1, 2.813e-3
4.160e+1, 2.813e-3
4.170e+1, 2.812e-3
4.180e+1, 2.817e-3
4.190e+1, 2.818e-3
4.200e+1, 2.811e-3
4.210e+1, 2.811e-3
4.220e+1, 2.804e-3
4.230e+1, 2.794e-3
4.240e+1, 2.775e-3
4.250e+1, 2.753e-3
4.260e+1, 2.737e-3
4.270e+1, 2.728e-3
4.280e+1, 2.729e-3
4.290e+1, 2.729e-3
4.300e+1, 2.731e-3
4.310e+1, 2.729e-3
4.320e+1, 2.721e-3
4.330e+1, 2.721e-3
4.340e+1, 2.719e-3
4.350e+1, 2.718e-3
4.360e+1, 2.719e-3
4.370e+1, 2.731e-3
4.380e+1, 2.738e-3
4.390e+1, 2.729e-3
4.400e+1, 2.722e-3
4.410e+1, 2.722e-3
4.420e+1, 2.723e-3
4.430e+1, 2.752e-3
4.440e+1, 2.761e-3
4.450e+1, 2.754e-3
4.460e+1, 2.746e-3
4.470e+1, 2.747e-3
4.480e+1, 2.760e-3
4.490e+1, 2.782e-3
4.500e+1, 2.796e-3
4.510e+1, 2.819e-3
4.520e+1, 2.838e-3
4.530e+1, 2.851e-3
4.540e+1, 2.848e-3
4.550e+1, 2.837e-3
4.560e+1, 2.835e-3
4.570e+1, 2.837e-3
4.580e+1, 2.829e-3
4.590e+1, 2.822e-3
4.600e+1, 2.816e-3
4.610e+1, 2.814e-3
4.620e+1, 2.815e-3
4.630e+1, 2.806e-3
4.640e+1, 2.801e-3
4.650e+1, 2.804e-3
4.660e+1, 2.802e-3
4.670e+1, 2.797e-3
4.680e+1, 2.793e-3
4.690e+1, 2.784e-3
4.700e+1, 2.807e-3
4.710e+1, 2.824e-3
4.720e+1, 2.828e-3
4.730e+1, 2.813e-3
4.740e+1, 2.815e-3
4.750e+1, 2.823e-3
4.760e+1, 2.830e-3
4.770e+1, 2.839e-3
4.780e+1, 2.833e-3
4.790e+1, 2.822e-3
4.800e+1, 2.809e-3
4.810e+1, 2.822e-3
4.820e+1, 2.837e-3
4.830e+1, 2.856e-3
4.840e+1, 2.859e-3
4.850e+1, 2.856e-3
4.860e+1, 2.847e-3
4.870e+1, 2.824e-3
4.880e+1, 2.806e-3
4.890e+1, 2.794e-3
4.900e+1, 2.785e-3
4.910e+1, 2.780e-3
4.920e+1, 2.776e-3
4.930e+1, 2.777e-3
4.940e+1, 2.775e-3
4.950e+1, 2.769e-3
4.960e+1, 2.768e-3
4.970e+1, 2.771e-3
4.980e+1, 2.793e-3
4.990e+1, 2.797e-3
5.000e+1, 2.800e-3
5.010e+1, 2.809e-3
5.020e+1, 2.804e-3
5.030e+1, 2.802e-3
5.040e+1, 2.819e-3
5.050e+1, 2.841e-3
5.060e+1, 2.859e-3
5.070e+1, 2.891e-3
5.080e+1, 2.920e-3
5.090e+1, 2.934e-3
5.100e+1, 2.946e-3
5.110e+1, 2.955e-3
5.120e+1, 2.954e-3
5.130e+1, 2.956e-3
5.140e+1, 2.949e-3
5.150e+1, 2.935e-3
5.160e+1, 2.918e-3
5.170e+1, 2.905e-3
5.180e+1, 2.895e-3
5.190e+1, 2.901e-3
5.200e+1, 2.900e-3
5.210e+1, 2.889e-3
5.220e+1, 2.888e-3
5.230e+1, 2.892e-3
5.240e+1, 2.892e-3
5.250e+1, 2.892e-3
5.260e+1, 2.884e-3
5.270e+1, 2.878e-3
5.280e+1, 2.893e-3
5.290e+1, 2.907e-3
5.300e+1, 2.914e-3
5.310e+1, 2.918e-3
5.320e+1, 2.923e-3
5.330e+1, 2.935e-3
5.340e+1, 2.959e-3
5.350e+1, 2.970e-3
5.360e+1, 2.962e-3
5.370e+1, 2.949e-3
5.380e+1, 2.930e-3
5.390e+1, 2.907e-3
5.400e+1, 2.898e-3
5.410e+1, 2.891e-3
5.420e+1, 2.880e-3
5.430e+1, 2.880e-3
5.440e+1, 2.875e-3
5.450e+1, 2.864e-3
5.460e+1, 2.857e-3
5.470e+1, 2.846e-3
5.480e+1, 2.840e-3
5.490e+1, 2.834e-3
5.500e+1, 2.811e-3
5.510e+1, 2.793e-3
5.520e+1, 2.790e-3
5.530e+1, 2.779e-3
5.540e+1, 2.768e-3
5.550e+1, 2.774e-3
5.560e+1, 2.774e-3
5.570e+1, 2.757e-3
5.580e+1, 2.752e-3
5.590e+1, 2.757e-3
5.600e+1, 2.757e-3
5.610e+1, 2.763e-3
5.620e+1, 2.761e-3
5.630e+1, 2.749e-3
5.640e+1, 2.748e-3
5.650e+1, 2.755e-3
5.660e+1, 2.763e-3
5.670e+1, 2.778e-3
5.680e+1, 2.808e-3
5.690e+1, 2.836e-3
5.700e+1, 2.883e-3
5.710e+1, 2.935e-3
5.720e+1, 2.952e-3
5.730e+1, 2.971e-3
5.740e+1, 2.986e-3
5.750e+1, 2.986e-3
5.760e+1, 3.003e-3
5.770e+1, 3.008e-3
5.780e+1, 3.007e-3
5.790e+1, 3.014e-3
5.800e+1, 3.022e-3
5.810e+1, 3.028e-3
5.820e+1, 3.060e-3
5.830e+1, 3.082e-3
5.840e+1, 3.082e-3
5.850e+1, 3.086e-3
5.860e+1, 3.084e-3
5.870e+1, 3.077e-3
5.880e+1, 3.076e-3
5.890e+1, 3.064e-3
5.900e+1, 3.052e-3
5.910e+1, 3.034e-3
5.920e+1, 3.023e-3
5.930e+1, 3.013e-3
5.940e+1, 3.013e-3
5.950e+1, 3.027e-3
5.960e+1, 3.027e-3
5.970e+1, 3.023e-3
5.980e+1, 3.015e-3
5.990e+1, 3.007e-3
6.000e+1, 3.001e-3
6.010e+1, 2.996e-3
6.020e+1, 2.996e-3
6.030e+1, 2.995e-3
6.040e+1, 2.995e-3
6.050e+1, 2.986e-3
6.060e+1, 2.988e-3
6.070e+1, 2.984e-3
6.080e+1, 2.975e-3
6.090e+1, 2.957e-3
6.100e+1, 2.949e-3
6.110e+1, 2.937e-3
6.120e+1, 2.941e-3
6.130e+1, 2.950e-3
6.140e+1, 2.947e-3
6.150e+1, 2.946e-3
6.160e+1, 2.959e-3
6.170e+1, 2.953e-3
6.180e+1, 2.955e-3
6.190e+1, 2.956e-3
6.200e+1, 2.955e-3
6.210e+1, 2.966e-3
6.220e+1, 2.968e-3
6.230e+1, 2.972e-3
6.240e+1, 2.982e-3
6.250e+1, 2.988e-3
6.260e+1, 2.990e-3
6.270e+1, 2.985e-3
6.280e+1, 2.978e-3
6.290e+1, 2.966e-3
6.300e+1, 2.959e-3
6.310e+1, 2.954e-3
6.320e+1, 2.956e-3
6.330e+1, 2.972e-3
6.340e+1, 2.999e-3
6.350e+1, 2.999e-3
6.360e+1, 3.007e-3
6.370e+1, 3.013e-3
6.380e+1, 3.009e-3
6.390e+1, 3.011e-3
6.400e+1, 3.012e-3
6.410e+1, 3.009e-3
6.420e+1, 3.011e-3
6.430e+1, 3.021e-3
6.440e+1, 3.029e-3
6.450e+1, 3.025e-3
6.460e+1, 3.009e-3
6.470e+1, 2.994e-3
6.480e+1, 2.980e-3
6.490e+1, 2.971e-3
6.500e+1, 2.965e-3
6.510e+1, 2.956e-3
6.520e+1, 2.954e-3
6.530e+1, 2.952e-3
6.540e+1, 2.958e-3
6.550e+1, 2.962e-3
6.560e+1, 2.957e-3
6.570e+1, 2.949e-3
6.580e+1, 2.952e-3
6.590e+1, 2.955e-3
6.600e+1, 2.944e-3
6.610e+1, 2.932e-3
6.620e+1, 2.926e-3
6.630e+1, 2.932e-3
6.640e+1, 2.936e-3
6.650e+1, 2.924e-3
6.660e+1, 2.908e-3
6.670e+1, 2.894e-3
6.680e+1, 2.880e-3
6.690e+1, 2.868e-3
6.700e+1, 2.862e-3
6.710e+1, 2.861e-3
6.720e+1, 2.864e-3
6.730e+1, 2.873e-3
6.740e+1, 2.884e-3
6.750e+1, 2.895e-3
6.760e+1, 2.907e-3
6.770e+1, 2.907e-3
6.780e+1, 2.898e-3
6.790e+1, 2.906e-3
6.800e+1, 2.920e-3
6.810e+1, 2.921e-3
6.820e+1, 2.920e-3
6.830e+1, 2.918e-3
6.840e+1, 2.909e-3
6.850e+1, 2.898e-3
6.860e+1, 2.891e-3
6.870e+1, 2.885e-3
6.880e+1, 2.874e-3
6.890e+1, 2.870e-3
6.900e+1, 2.860e-3
6.910e+1, 2.853e-3
6.920e+1, 2.857e-3
6.930e+1, 2.866e-3
6.940e+1, 2.880e-3
6.950e+1, 2.886e-3
6.960e+1, 2.885e-3
6.970e+1, 2.889e-3
6.980e+1, 2.899e-3
6.990e+1, 2.912e-3
7.000e+1, 2.924e-3
7.010e+1, 2.927e-3
7.020e+1, 2.932e-3
7.030e+1, 2.937e-3
7.040e+1, 2.941e-3
7.050e+1, 2.953e-3
7.060e+1, 2.969e-3
7.070e+1, 2.977e-3
7.080e+1, 2.971e-3
7.090e+1, 2.958e-3
7.100e+1, 2.954e-3
7.110e+1, 2.956e-3
7.120e+1, 2.959e-3
7.130e+1, 2.972e-3
7.140e+1, 2.972e-3
7.150e+1, 2.968e-3
7.160e+1, 2.960e-3
7.170e+1, 2.950e-3
7.180e+1, 2.946e-3
7.190e+1, 2.949e-3
7.200e+1, 2.954e-3
7.210e+1, 2.951e-3
7.220e+1, 2.954e-3
7.230e+1, 2.954e-3
7.240e+1, 2.954e-3
7.250e+1, 2.966e-3
7.260e+1, 2.974e-3
7.270e+1, 2.980e-3
7.280e+1, 2.986e-3
7.290e+1, 2.977e-3
7.300e+1, 2.965e-3
7.310e+1, 2.959e-3
7.320e+1, 2.947e-3
7.330e+1, 2.948e-3
7.340e+1, 2.956e-3
7.350e+1, 2.964e-3
7.360e+1, 2.970e-3
7.370e+1, 2.978e-3
7.380e+1, 2.976e-3
7.390e+1, 2.972e-3
7.400e+1, 2.975e-3
7.410e+1, 2.968e-3
7.420e+1, 2.969e-3
7.430e+1, 2.989e-3
7.440e+1, 2.997e-3
7.450e+1, 3.004e-3
7.460e+1, 3.015e-3
7.470e+1, 3.014e-3
7.480e+1, 3.018e-3
7.490e+1, 3.021e-3
7.500e+1, 3.017e-3
7.510e+1, 2.998e-3
7.520e+1, 2.989e-3
7.530e+1, 2.979e-3
7.540e+1, 2.972e-3
7.550e+1, 2.981e-3
7.560e+1, 2.997e-3
7.570e+1, 3.002e-3
7.580e+1, 3.005e-3
7.590e+1, 3.013e-3
7.600e+1, 3.013e-3
7.610e+1, 3.030e-3
7.620e+1, 3.036e-3
7.630e+1, 3.039e-3
7.640e+1, 3.051e-3
7.650e+1, 3.061e-3
7.660e+1, 3.061e-3
7.670e+1, 3.068e-3
7.680e+1, 3.074e-3
7.690e+1, 3.074e-3
7.700e+1, 3.071e-3
7.710e+1, 3.062e-3
7.720e+1, 3.050e-3
7.730e+1, 3.045e-3
7.740e+1, 3.043e-3
7.750e+1, 3.031e-3
7.760e+1, 3.023e-3
7.770e+1, 3.018e-3
7.780e+1, 3.010e-3
7.790e+1, 3.017e-3
7.800e+1, 3.028e-3
7.810e+1, 3.029e-3
7.820e+1, 3.059e-3
7.830e+1, 3.085e-3
7.840e+1, 3.093e-3
7.850e+1, 3.103e-3
7.860e+1, 3.122e-3
7.870e+1, 3.128e-3
7.880e+1, 3.137e-3
7.890e+1, 3.152e-3
7.900e+1, 3.160e-3
7.910e+1, 3.178e-3
7.920e+1, 3.194e-3
7.930e+1, 3.196e-3
7.940e+1, 3.206e-3
7.950e+1, 3.211e-3
7.960e+1, 3.201e-3
7.970e+1, 3.190e-3
7.980e+1, 3.183e-3
7.990e+1, 3.170e-3
8.000e+1, 3.165e-3
8.010e+1, 3.168e-3
8.020e+1, 3.160e-3
8.030e+1, 3.154e-3
8.040e+1, 3.153e-3
8.050e+1, 3.154e-3
8.060e+1, 3.161e-3
8.070e+1, 3.160e-3
8.080e+1, 3.148e-3
8.090e+1, 3.137e-3
8.100e+1, 3.132e-3
8.110e+1, 3.129e-3
8.120e+1, 3.141e-3
8.130e+1, 3.144e-3
8.140e+1, 3.137e-3
8.150e+1, 3.137e-3
8.160e+1, 3.153e-3
8.170e+1, 3.160e-3
8.180e+1, 3.155e-3
8.190e+1, 3.141e-3
8.200e+1, 3.125e-3
8.210e+1, 3.119e-3
8.220e+1, 3.110e-3
8.230e+1, 3.094e-3
8.240e+1, 3.088e-3
8.250e+1, 3.072e-3
8.260e+1, 3.057e-3
8.270e+1, 3.053e-3
8.280e+1, 3.053e-3
8.290e+1, 3.045e-3
8.300e+1, 3.039e-3
8.310e+1, 3.032e-3
8.320e+1, 3.022e-3
8.330e+1, 3.020e-3
8.340e+1, 3.018e-3
8.350e+1, 3.009e-3
8.360e+1, 3.007e-3
8.370e+1, 3.007e-3
8.380e+1, 3.007e-3
8.390e+1, 3.010e-3
8.400e+1, 3.008e-3
8.410e+1, 3.002e-3
8.420e+1, 3.003e-3
8.430e+1, 3.005e-3
8.440e+1, 2.992e-3
8.450e+1, 2.985e-3
8.460e+1, 2.989e-3
8.470e+1, 2.990e-3
8.480e+1, 2.982e-3
8.490e+1, 2.969e-3
8.500e+1, 2.957e-3
8.510e+1, 2.949e-3
8.520e+1, 2.939e-3
8.530e+1, 2.936e-3
8.540e+1, 2.941e-3
8.550e+1, 2.940e-3
8.560e+1, 2.932e-3
8.570e+1, 2.929e-3
8.580e+1, 2.928e-3
8.590e+1, 2.926e-3
8.600e+1, 2.923e-3
8.610e+1, 2.923e-3
8.620e+1, 2.914e-3
8.630e+1, 2.909e-3
8.640e+1, 2.907e-3
8.650e+1, 2.910e-3
8.660e+1, 2.902e-3
8.670e+1, 2.896e-3
8.680e+1, 2.884e-3
8.690e+1, 2.881e-3
8.700e+1, 2.888e-3
8.710e+1, 2.892e-3
8.720e+1, 2.891e-3
8.730e+1, 2.893e-3
8.740e+1, 2.894e-3
8.750e+1, 2.889e-3
8.760e+1, 2.886e-3
8.770e+1, 2.892e-3
8.780e+1, 2.910e-3
8.790e+1, 2.924e-3
8.800e+1, 2.929e-3
8.810e+1, 2.917e-3
8.820e+1, 2.946e-3
8.830e+1, 2.990e-3
8.840e+1, 2.995e-3
8.850e+1, 3.000e-3
8.860e+1, 2.990e-3
8.870e+1, 2.978e-3
8.880e+1, 2.975e-3
8.890e+1, 2.975e-3
8.900e+1, 2.974e-3
8.910e+1, 2.971e-3
8.920e+1, 2.960e-3
8.930e+1, 2.960e-3
8.940e+1, 2.966e-3
8.950e+1, 2.968e-3
8.960e+1, 2.964e-3
8.970e+1, 2.958e-3
8.980e+1, 2.952e-3
8.990e+1, 2.950e-3
9.000e+1, 2.944e-3
9.010e+1, 2.934e-3
9.020e+1, 2.925e-3
9.030e+1, 2.921e-3
9.040e+1, 2.918e-3
9.050e+1, 2.913e-3
9.060e+1, 2.910e-3
9.070e+1, 2.913e-3
9.080e+1, 2.916e-3
9.090e+1, 2.927e-3
9.100e+1, 2.941e-3
9.110e+1, 2.945e-3
9.120e+1, 2.948e-3
9.130e+1, 2.943e-3
9.140e+1, 2.943e-3
9.150e+1, 2.942e-3
