Aug. 12, 2024   01:36:28
Amperometric i-t Curve
File: c:/users/guazh/data/20240802_batch_500/2024-08-02-exp88\exp88deposition-2024-08-12t01_32_10-deposition\exp88deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.075e-4
2.000e-1, 4.051e-4
3.000e-1, 4.033e-4
4.000e-1, 4.018e-4
5.000e-1, 4.009e-4
6.000e-1, 4.001e-4
7.000e-1, 3.998e-4
8.000e-1, 3.995e-4
9.000e-1, 3.989e-4
1.000e+0, 3.985e-4
1.100e+0, 3.984e-4
1.200e+0, 3.982e-4
1.300e+0, 3.980e-4
1.400e+0, 3.978e-4
1.500e+0, 3.971e-4
1.600e+0, 3.968e-4
1.700e+0, 3.964e-4
1.800e+0, 3.956e-4
1.900e+0, 3.947e-4
2.000e+0, 3.935e-4
2.100e+0, 3.922e-4
2.200e+0, 3.912e-4
2.300e+0, 3.904e-4
2.400e+0, 3.897e-4
2.500e+0, 3.894e-4
2.600e+0, 3.889e-4
2.700e+0, 3.881e-4
2.800e+0, 3.875e-4
2.900e+0, 3.867e-4
3.000e+0, 3.862e-4
3.100e+0, 3.860e-4
3.200e+0, 3.858e-4
3.300e+0, 3.854e-4
3.400e+0, 3.855e-4
3.500e+0, 3.863e-4
3.600e+0, 3.877e-4
3.700e+0, 3.888e-4
3.800e+0, 3.898e-4
3.900e+0, 3.903e-4
4.000e+0, 3.907e-4
4.100e+0, 3.908e-4
4.200e+0, 3.910e-4
4.300e+0, 3.909e-4
4.400e+0, 3.907e-4
4.500e+0, 3.904e-4
4.600e+0, 3.905e-4
4.700e+0, 3.901e-4
4.800e+0, 3.896e-4
4.900e+0, 3.897e-4
5.000e+0, 3.894e-4
5.100e+0, 3.891e-4
5.200e+0, 3.890e-4
5.300e+0, 3.885e-4
5.400e+0, 3.880e-4
5.500e+0, 3.878e-4
5.600e+0, 3.878e-4
5.700e+0, 3.878e-4
5.800e+0, 3.879e-4
