Apr. 2, 2025   07:45:42
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp518_r20/2025-03-28-exp1018\exp1018deposition-2025-04-02t07_42_22-deposition\exp1018deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.139e-3
2.000e-1, 3.110e-3
3.000e-1, 3.086e-3
4.000e-1, 3.176e-3
5.000e-1, 3.190e-3
6.000e-1, 3.167e-3
7.000e-1, 3.138e-3
8.000e-1, 3.147e-3
9.000e-1, 3.182e-3
1.000e+0, 3.204e-3
1.100e+0, 3.172e-3
1.200e+0, 3.133e-3
1.300e+0, 3.100e-3
1.400e+0, 3.079e-3
1.500e+0, 3.104e-3
1.600e+0, 3.191e-3
1.700e+0, 3.176e-3
1.800e+0, 3.148e-3
1.900e+0, 3.116e-3
2.000e+0, 3.109e-3
2.100e+0, 3.115e-3
2.200e+0, 3.089e-3
2.300e+0, 3.133e-3
2.400e+0, 3.249e-3
2.500e+0, 3.258e-3
2.600e+0, 3.239e-3
2.700e+0, 3.267e-3
2.800e+0, 3.265e-3
2.900e+0, 3.252e-3
3.000e+0, 3.207e-3
3.100e+0, 3.162e-3
3.200e+0, 3.127e-3
3.300e+0, 3.095e-3
3.400e+0, 3.076e-3
3.500e+0, 3.056e-3
3.600e+0, 3.031e-3
3.700e+0, 3.034e-3
3.800e+0, 3.032e-3
3.900e+0, 3.014e-3
4.000e+0, 2.990e-3
4.100e+0, 2.975e-3
4.200e+0, 2.948e-3
4.300e+0, 2.930e-3
4.400e+0, 3.017e-3
4.500e+0, 3.160e-3
4.600e+0, 3.190e-3
4.700e+0, 3.316e-3
4.800e+0, 3.368e-3
4.900e+0, 3.341e-3
5.000e+0, 3.304e-3
5.100e+0, 3.248e-3
5.200e+0, 3.256e-3
5.300e+0, 3.297e-3
5.400e+0, 3.287e-3
5.500e+0, 3.252e-3
5.600e+0, 3.212e-3
5.700e+0, 3.175e-3
5.800e+0, 3.141e-3
5.900e+0, 3.109e-3
6.000e+0, 3.091e-3
6.100e+0, 3.095e-3
6.200e+0, 3.105e-3
6.300e+0, 3.159e-3
6.400e+0, 3.170e-3
6.500e+0, 3.137e-3
6.600e+0, 3.111e-3
6.700e+0, 3.136e-3
6.800e+0, 3.218e-3
6.900e+0, 3.246e-3
7.000e+0, 3.243e-3
7.100e+0, 3.197e-3
7.200e+0, 3.152e-3
7.300e+0, 3.132e-3
7.400e+0, 3.109e-3
7.500e+0, 3.069e-3
7.600e+0, 3.038e-3
7.700e+0, 3.016e-3
7.800e+0, 3.004e-3
7.900e+0, 3.019e-3
8.000e+0, 3.060e-3
8.100e+0, 3.085e-3
8.200e+0, 3.087e-3
8.300e+0, 3.147e-3
8.400e+0, 3.194e-3
8.500e+0, 3.202e-3
8.600e+0, 3.169e-3
8.700e+0, 3.136e-3
8.800e+0, 3.104e-3
8.900e+0, 3.075e-3
9.000e+0, 3.060e-3
9.100e+0, 3.043e-3
9.200e+0, 3.034e-3
9.300e+0, 3.031e-3
9.400e+0, 3.012e-3
9.500e+0, 2.990e-3
9.600e+0, 3.009e-3
9.700e+0, 3.110e-3
9.800e+0, 3.173e-3
9.900e+0, 3.257e-3
1.000e+1, 3.268e-3
1.010e+1, 3.228e-3
1.020e+1, 3.182e-3
1.030e+1, 3.156e-3
1.040e+1, 3.139e-3
1.050e+1, 3.114e-3
1.060e+1, 3.092e-3
1.070e+1, 3.066e-3
1.080e+1, 3.143e-3
1.090e+1, 3.212e-3
1.100e+1, 3.276e-3
1.110e+1, 3.400e-3
1.120e+1, 3.379e-3
1.130e+1, 3.321e-3
1.140e+1, 3.267e-3
1.150e+1, 3.249e-3
1.160e+1, 3.284e-3
1.170e+1, 3.296e-3
1.180e+1, 3.301e-3
1.190e+1, 3.282e-3
1.200e+1, 3.241e-3
1.210e+1, 3.215e-3
1.220e+1, 3.177e-3
1.230e+1, 3.140e-3
1.240e+1, 3.120e-3
1.250e+1, 3.126e-3
1.260e+1, 3.102e-3
1.270e+1, 3.132e-3
1.280e+1, 3.168e-3
1.290e+1, 3.204e-3
1.300e+1, 3.226e-3
1.310e+1, 3.270e-3
1.320e+1, 3.297e-3
1.330e+1, 3.272e-3
1.340e+1, 3.226e-3
1.350e+1, 3.187e-3
1.360e+1, 3.154e-3
1.370e+1, 3.144e-3
1.380e+1, 3.118e-3
1.390e+1, 3.082e-3
1.400e+1, 3.063e-3
1.410e+1, 3.050e-3
1.420e+1, 3.036e-3
1.430e+1, 3.031e-3
1.440e+1, 3.029e-3
1.450e+1, 3.021e-3
1.460e+1, 3.010e-3
1.470e+1, 3.040e-3
1.480e+1, 3.139e-3
1.490e+1, 3.185e-3
1.500e+1, 3.176e-3
1.510e+1, 3.142e-3
1.520e+1, 3.104e-3
1.530e+1, 3.079e-3
1.540e+1, 3.061e-3
1.550e+1, 3.041e-3
1.560e+1, 3.038e-3
1.570e+1, 3.049e-3
1.580e+1, 3.040e-3
1.590e+1, 3.031e-3
1.600e+1, 3.031e-3
1.610e+1, 3.022e-3
1.620e+1, 3.009e-3
1.630e+1, 2.986e-3
1.640e+1, 2.988e-3
1.650e+1, 2.996e-3
1.660e+1, 3.007e-3
1.670e+1, 3.042e-3
1.680e+1, 3.104e-3
1.690e+1, 3.171e-3
1.700e+1, 3.179e-3
1.710e+1, 3.158e-3
1.720e+1, 3.128e-3
1.730e+1, 3.117e-3
1.740e+1, 3.096e-3
1.750e+1, 3.075e-3
1.760e+1, 3.058e-3
1.770e+1, 3.030e-3
1.780e+1, 3.008e-3
1.790e+1, 2.986e-3
1.800e+1, 2.978e-3
1.810e+1, 2.974e-3
1.820e+1, 2.970e-3
1.830e+1, 2.973e-3
1.840e+1, 2.973e-3
1.850e+1, 2.967e-3
1.860e+1, 2.963e-3
1.870e+1, 2.954e-3
1.880e+1, 2.950e-3
1.890e+1, 2.962e-3
1.900e+1, 3.014e-3
1.910e+1, 3.150e-3
1.920e+1, 3.213e-3
1.930e+1, 3.208e-3
1.940e+1, 3.179e-3
1.950e+1, 3.148e-3
1.960e+1, 3.112e-3
1.970e+1, 3.092e-3
1.980e+1, 3.088e-3
1.990e+1, 3.083e-3
2.000e+1, 3.112e-3
2.010e+1, 3.143e-3
2.020e+1, 3.268e-3
2.030e+1, 3.319e-3
2.040e+1, 3.329e-3
2.050e+1, 3.323e-3
2.060e+1, 3.291e-3
2.070e+1, 3.291e-3
2.080e+1, 3.259e-3
2.090e+1, 3.246e-3
2.100e+1, 3.227e-3
2.110e+1, 3.176e-3
2.120e+1, 3.201e-3
2.130e+1, 3.217e-3
2.140e+1, 3.176e-3
2.150e+1, 3.140e-3
2.160e+1, 3.151e-3
2.170e+1, 3.140e-3
2.180e+1, 3.111e-3
2.190e+1, 3.090e-3
2.200e+1, 3.066e-3
2.210e+1, 3.043e-3
2.220e+1, 3.025e-3
2.230e+1, 3.005e-3
2.240e+1, 2.994e-3
2.250e+1, 2.993e-3
2.260e+1, 2.994e-3
2.270e+1, 3.065e-3
2.280e+1, 3.118e-3
2.290e+1, 3.108e-3
2.300e+1, 3.094e-3
2.310e+1, 3.117e-3
2.320e+1, 3.136e-3
2.330e+1, 3.148e-3
2.340e+1, 3.136e-3
2.350e+1, 3.159e-3
2.360e+1, 3.203e-3
2.370e+1, 3.176e-3
2.380e+1, 3.137e-3
2.390e+1, 3.111e-3
2.400e+1, 3.096e-3
2.410e+1, 3.104e-3
2.420e+1, 3.111e-3
2.430e+1, 3.099e-3
2.440e+1, 3.087e-3
2.450e+1, 3.085e-3
2.460e+1, 3.109e-3
2.470e+1, 3.078e-3
2.480e+1, 3.061e-3
2.490e+1, 3.058e-3
2.500e+1, 3.084e-3
2.510e+1, 3.084e-3
2.520e+1, 3.075e-3
2.530e+1, 3.159e-3
2.540e+1, 3.196e-3
2.550e+1, 3.162e-3
2.560e+1, 3.125e-3
2.570e+1, 3.099e-3
2.580e+1, 3.111e-3
2.590e+1, 3.246e-3
2.600e+1, 3.279e-3
2.610e+1, 3.262e-3
2.620e+1, 3.219e-3
2.630e+1, 3.173e-3
2.640e+1, 3.143e-3
2.650e+1, 3.114e-3
2.660e+1, 3.082e-3
2.670e+1, 3.059e-3
2.680e+1, 3.044e-3
2.690e+1, 3.015e-3
2.700e+1, 3.015e-3
2.710e+1, 3.014e-3
2.720e+1, 2.994e-3
2.730e+1, 3.043e-3
2.740e+1, 3.119e-3
2.750e+1, 3.151e-3
2.760e+1, 3.149e-3
2.770e+1, 3.127e-3
2.780e+1, 3.099e-3
2.790e+1, 3.076e-3
2.800e+1, 3.049e-3
2.810e+1, 3.081e-3
2.820e+1, 3.061e-3
2.830e+1, 3.034e-3
2.840e+1, 3.021e-3
2.850e+1, 3.002e-3
2.860e+1, 3.010e-3
2.870e+1, 3.067e-3
2.880e+1, 3.089e-3
2.890e+1, 3.110e-3
2.900e+1, 3.114e-3
2.910e+1, 3.079e-3
2.920e+1, 3.052e-3
2.930e+1, 3.025e-3
2.940e+1, 3.011e-3
2.950e+1, 3.012e-3
2.960e+1, 2.999e-3
2.970e+1, 2.997e-3
2.980e+1, 3.016e-3
2.990e+1, 3.089e-3
3.000e+1, 3.160e-3
