Aug. 19, 2024   21:31:58
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp135\exp135deposition-2024-08-19t21_28_08-deposition\exp135deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 14.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.101e-4
2.000e-1, 1.127e-4
3.000e-1, 1.151e-4
4.000e-1, 1.167e-4
5.000e-1, 1.179e-4
6.000e-1, 1.194e-4
7.000e-1, 1.209e-4
8.000e-1, 1.218e-4
9.000e-1, 1.229e-4
1.000e+0, 1.245e-4
1.100e+0, 1.255e-4
1.200e+0, 1.268e-4
1.300e+0, 1.278e-4
1.400e+0, 1.294e-4
1.500e+0, 1.314e-4
1.600e+0, 1.339e-4
1.700e+0, 1.366e-4
1.800e+0, 1.380e-4
1.900e+0, 1.396e-4
2.000e+0, 1.414e-4
2.100e+0, 1.428e-4
2.200e+0, 1.445e-4
2.300e+0, 1.453e-4
2.400e+0, 1.459e-4
2.500e+0, 1.471e-4
2.600e+0, 1.494e-4
2.700e+0, 1.511e-4
2.800e+0, 1.529e-4
2.900e+0, 1.535e-4
3.000e+0, 1.541e-4
3.100e+0, 1.548e-4
3.200e+0, 1.560e-4
3.300e+0, 1.579e-4
3.400e+0, 1.587e-4
3.500e+0, 1.593e-4
3.600e+0, 1.596e-4
3.700e+0, 1.606e-4
3.800e+0, 1.613e-4
3.900e+0, 1.623e-4
4.000e+0, 1.645e-4
4.100e+0, 1.675e-4
4.200e+0, 1.698e-4
4.300e+0, 1.708e-4
4.400e+0, 1.718e-4
4.500e+0, 1.726e-4
4.600e+0, 1.737e-4
4.700e+0, 1.752e-4
4.800e+0, 1.768e-4
4.900e+0, 1.772e-4
5.000e+0, 1.786e-4
5.100e+0, 1.808e-4
5.200e+0, 1.817e-4
5.300e+0, 1.813e-4
5.400e+0, 1.826e-4
5.500e+0, 1.828e-4
5.600e+0, 1.834e-4
5.700e+0, 1.844e-4
5.800e+0, 1.857e-4
5.900e+0, 1.867e-4
6.000e+0, 1.874e-4
6.100e+0, 1.881e-4
6.200e+0, 1.887e-4
6.300e+0, 1.896e-4
6.400e+0, 1.911e-4
6.500e+0, 1.922e-4
6.600e+0, 1.940e-4
6.700e+0, 1.953e-4
6.800e+0, 1.960e-4
6.900e+0, 1.965e-4
7.000e+0, 1.954e-4
7.100e+0, 1.950e-4
7.200e+0, 1.952e-4
7.300e+0, 1.965e-4
7.400e+0, 1.988e-4
7.500e+0, 2.014e-4
7.600e+0, 2.036e-4
7.700e+0, 2.042e-4
7.800e+0, 2.055e-4
7.900e+0, 2.076e-4
8.000e+0, 2.073e-4
8.100e+0, 2.076e-4
8.200e+0, 2.095e-4
8.300e+0, 2.098e-4
8.400e+0, 2.092e-4
8.500e+0, 2.077e-4
8.600e+0, 2.078e-4
8.700e+0, 2.086e-4
8.800e+0, 2.123e-4
8.900e+0, 2.151e-4
9.000e+0, 2.153e-4
9.100e+0, 2.168e-4
9.200e+0, 2.171e-4
9.300e+0, 2.183e-4
9.400e+0, 2.203e-4
9.500e+0, 2.196e-4
9.600e+0, 2.210e-4
9.700e+0, 2.245e-4
9.800e+0, 2.252e-4
9.900e+0, 2.249e-4
1.000e+1, 2.245e-4
1.010e+1, 2.274e-4
1.020e+1, 2.297e-4
1.030e+1, 2.300e-4
1.040e+1, 2.309e-4
1.050e+1, 2.306e-4
