Dec. 21, 2024   02:08:05
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp667_r5/2024-12-16-exp717\exp717deposition-2024-12-21t02_04_42-deposition\exp717deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.0

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 9.735e-6
2.000e-1, 9.975e-6
3.000e-1, 1.023e-5
4.000e-1, 1.044e-5
5.000e-1, 1.065e-5
6.000e-1, 1.099e-5
7.000e-1, 1.142e-5
8.000e-1, 1.181e-5
9.000e-1, 1.218e-5
1.000e+0, 1.257e-5
1.100e+0, 1.301e-5
1.200e+0, 1.343e-5
1.300e+0, 1.393e-5
1.400e+0, 1.443e-5
1.500e+0, 1.500e-5
1.600e+0, 1.570e-5
1.700e+0, 1.630e-5
1.800e+0, 1.680e-5
1.900e+0, 1.733e-5
2.000e+0, 1.790e-5
2.100e+0, 1.851e-5
2.200e+0, 1.913e-5
2.300e+0, 1.982e-5
2.400e+0, 2.053e-5
2.500e+0, 2.138e-5
2.600e+0, 2.227e-5
2.700e+0, 2.323e-5
2.800e+0, 2.411e-5
2.900e+0, 2.498e-5
3.000e+0, 2.596e-5
3.100e+0, 2.697e-5
3.200e+0, 2.795e-5
3.300e+0, 2.899e-5
3.400e+0, 3.007e-5
3.500e+0, 3.119e-5
3.600e+0, 3.231e-5
3.700e+0, 3.348e-5
3.800e+0, 3.469e-5
3.900e+0, 3.586e-5
4.000e+0, 3.715e-5
4.100e+0, 3.836e-5
4.200e+0, 3.960e-5
4.300e+0, 4.087e-5
4.400e+0, 4.211e-5
4.500e+0, 4.346e-5
4.600e+0, 4.510e-5
4.700e+0, 4.666e-5
4.800e+0, 4.817e-5
4.900e+0, 4.969e-5
5.000e+0, 5.120e-5
5.100e+0, 5.276e-5
5.200e+0, 5.446e-5
5.300e+0, 5.619e-5
5.400e+0, 5.798e-5
5.500e+0, 5.976e-5
5.600e+0, 6.159e-5
5.700e+0, 6.332e-5
5.800e+0, 6.507e-5
5.900e+0, 6.683e-5
6.000e+0, 6.862e-5
6.100e+0, 7.057e-5
6.200e+0, 7.258e-5
6.300e+0, 7.466e-5
6.400e+0, 7.683e-5
6.500e+0, 7.890e-5
6.600e+0, 8.100e-5
6.700e+0, 8.317e-5
6.800e+0, 8.536e-5
6.900e+0, 8.758e-5
7.000e+0, 8.987e-5
7.100e+0, 9.208e-5
7.200e+0, 9.424e-5
7.300e+0, 9.658e-5
7.400e+0, 9.899e-5
7.500e+0, 1.013e-4
7.600e+0, 1.038e-4
7.700e+0, 1.063e-4
7.800e+0, 1.089e-4
7.900e+0, 1.116e-4
8.000e+0, 1.141e-4
8.100e+0, 1.165e-4
8.200e+0, 1.189e-4
8.300e+0, 1.210e-4
8.400e+0, 1.233e-4
8.500e+0, 1.258e-4
8.600e+0, 1.282e-4
8.700e+0, 1.306e-4
8.800e+0, 1.332e-4
8.900e+0, 1.357e-4
9.000e+0, 1.381e-4
9.100e+0, 1.403e-4
9.200e+0, 1.424e-4
9.300e+0, 1.446e-4
9.400e+0, 1.470e-4
9.500e+0, 1.494e-4
9.600e+0, 1.519e-4
9.700e+0, 1.546e-4
9.800e+0, 1.572e-4
9.900e+0, 1.599e-4
1.000e+1, 1.624e-4
1.010e+1, 1.647e-4
1.020e+1, 1.669e-4
1.030e+1, 1.691e-4
1.040e+1, 1.715e-4
1.050e+1, 1.737e-4
1.060e+1, 1.758e-4
1.070e+1, 1.777e-4
1.080e+1, 1.797e-4
1.090e+1, 1.819e-4
1.100e+1, 1.844e-4
1.110e+1, 1.867e-4
1.120e+1, 1.890e-4
1.130e+1, 1.914e-4
1.140e+1, 1.938e-4
1.150e+1, 1.962e-4
1.160e+1, 1.983e-4
1.170e+1, 1.996e-4
1.180e+1, 2.007e-4
1.190e+1, 2.019e-4
1.200e+1, 2.043e-4
1.210e+1, 2.069e-4
1.220e+1, 2.082e-4
1.230e+1, 2.099e-4
1.240e+1, 2.120e-4
1.250e+1, 2.135e-4
1.260e+1, 2.149e-4
1.270e+1, 2.170e-4
1.280e+1, 2.195e-4
1.290e+1, 2.208e-4
1.300e+1, 2.211e-4
1.310e+1, 2.225e-4
1.320e+1, 2.247e-4
1.330e+1, 2.268e-4
1.340e+1, 2.285e-4
1.350e+1, 2.300e-4
1.360e+1, 2.318e-4
1.370e+1, 2.328e-4
1.380e+1, 2.341e-4
1.390e+1, 2.356e-4
1.400e+1, 2.373e-4
1.410e+1, 2.380e-4
1.420e+1, 2.372e-4
1.430e+1, 2.368e-4
1.440e+1, 2.365e-4
1.450e+1, 2.382e-4
1.460e+1, 2.403e-4
1.470e+1, 2.423e-4
1.480e+1, 2.429e-4
1.490e+1, 2.440e-4
1.500e+1, 2.433e-4
1.510e+1, 2.427e-4
1.520e+1, 2.433e-4
1.530e+1, 2.465e-4
1.540e+1, 2.503e-4
1.550e+1, 2.503e-4
1.560e+1, 2.501e-4
1.570e+1, 2.513e-4
1.580e+1, 2.510e-4
1.590e+1, 2.512e-4
1.600e+1, 2.508e-4
1.610e+1, 2.497e-4
1.620e+1, 2.477e-4
1.630e+1, 2.468e-4
1.640e+1, 2.464e-4
1.650e+1, 2.488e-4
1.660e+1, 2.508e-4
1.670e+1, 2.538e-4
1.680e+1, 2.575e-4
1.690e+1, 2.612e-4
1.700e+1, 2.632e-4
1.710e+1, 2.636e-4
1.720e+1, 2.644e-4
1.730e+1, 2.659e-4
1.740e+1, 2.673e-4
1.750e+1, 2.667e-4
1.760e+1, 2.671e-4
1.770e+1, 2.674e-4
1.780e+1, 2.662e-4
1.790e+1, 2.661e-4
1.800e+1, 2.694e-4
1.810e+1, 2.732e-4
1.820e+1, 2.710e-4
1.830e+1, 2.668e-4
1.840e+1, 2.654e-4
1.850e+1, 2.658e-4
1.860e+1, 2.667e-4
1.870e+1, 2.672e-4
1.880e+1, 2.669e-4
1.890e+1, 2.662e-4
1.900e+1, 2.669e-4
1.910e+1, 2.687e-4
1.920e+1, 2.707e-4
1.930e+1, 2.702e-4
1.940e+1, 2.733e-4
1.950e+1, 2.783e-4
1.960e+1, 2.827e-4
1.970e+1, 2.859e-4
1.980e+1, 2.888e-4
1.990e+1, 2.912e-4
2.000e+1, 2.908e-4
2.010e+1, 2.903e-4
2.020e+1, 2.905e-4
2.030e+1, 2.915e-4
2.040e+1, 2.894e-4
2.050e+1, 2.883e-4
2.060e+1, 2.888e-4
2.070e+1, 2.901e-4
2.080e+1, 2.915e-4
2.090e+1, 2.911e-4
2.100e+1, 2.918e-4
2.110e+1, 2.916e-4
2.120e+1, 2.922e-4
