Aug. 11, 2024   20:52:17
Amperometric i-t Curve
File: c:/users/guazh/data/20240802_batch_500/2024-08-02-exp86\exp86deposition-2024-08-11t20_48_27-deposition\exp86deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 5.878e-4
2.000e-1, 5.802e-4
3.000e-1, 5.728e-4
4.000e-1, 5.654e-4
5.000e-1, 5.584e-4
6.000e-1, 5.512e-4
7.000e-1, 5.444e-4
8.000e-1, 5.376e-4
9.000e-1, 5.315e-4
1.000e+0, 5.263e-4
1.100e+0, 5.215e-4
1.200e+0, 5.175e-4
1.300e+0, 5.132e-4
1.400e+0, 5.097e-4
1.500e+0, 5.064e-4
1.600e+0, 5.026e-4
1.700e+0, 4.982e-4
1.800e+0, 4.951e-4
1.900e+0, 4.917e-4
2.000e+0, 4.885e-4
2.100e+0, 4.851e-4
2.200e+0, 4.824e-4
2.300e+0, 4.790e-4
2.400e+0, 4.760e-4
2.500e+0, 4.736e-4
2.600e+0, 4.700e-4
2.700e+0, 4.669e-4
2.800e+0, 4.641e-4
2.900e+0, 4.607e-4
3.000e+0, 4.589e-4
3.100e+0, 4.573e-4
3.200e+0, 4.544e-4
3.300e+0, 4.518e-4
3.400e+0, 4.496e-4
3.500e+0, 4.471e-4
3.600e+0, 4.455e-4
3.700e+0, 4.438e-4
3.800e+0, 4.414e-4
3.900e+0, 4.400e-4
4.000e+0, 4.394e-4
4.100e+0, 4.379e-4
4.200e+0, 4.363e-4
4.300e+0, 4.346e-4
4.400e+0, 4.324e-4
4.500e+0, 4.304e-4
4.600e+0, 4.289e-4
4.700e+0, 4.272e-4
4.800e+0, 4.259e-4
4.900e+0, 4.243e-4
5.000e+0, 4.226e-4
5.100e+0, 4.213e-4
5.200e+0, 4.205e-4
5.300e+0, 4.189e-4
5.400e+0, 4.183e-4
5.500e+0, 4.190e-4
5.600e+0, 4.180e-4
5.700e+0, 4.175e-4
5.800e+0, 4.175e-4
5.900e+0, 4.172e-4
6.000e+0, 4.168e-4
6.100e+0, 4.162e-4
6.200e+0, 4.161e-4
6.300e+0, 4.153e-4
6.400e+0, 4.140e-4
6.500e+0, 4.124e-4
6.600e+0, 4.123e-4
6.700e+0, 4.113e-4
6.800e+0, 4.105e-4
6.900e+0, 4.098e-4
7.000e+0, 4.091e-4
7.100e+0, 4.084e-4
7.200e+0, 4.081e-4
7.300e+0, 4.074e-4
7.400e+0, 4.065e-4
7.500e+0, 4.056e-4
7.600e+0, 4.043e-4
7.700e+0, 4.029e-4
7.800e+0, 4.017e-4
7.900e+0, 4.013e-4
8.000e+0, 4.000e-4
8.100e+0, 3.996e-4
8.200e+0, 3.987e-4
8.300e+0, 3.980e-4
8.400e+0, 3.974e-4
8.500e+0, 3.969e-4
8.600e+0, 3.965e-4
8.700e+0, 3.956e-4
8.800e+0, 3.949e-4
8.900e+0, 3.942e-4
9.000e+0, 3.932e-4
