Mar. 6, 2025   01:03:56
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp169_r20_3/2025-03-03-exp883\exp883deposition-2025-03-06t01_00_29-deposition\exp883deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 38
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.892e-3
2.000e-1, 3.834e-3
3.000e-1, 3.767e-3
4.000e-1, 3.691e-3
5.000e-1, 3.631e-3
6.000e-1, 3.544e-3
7.000e-1, 3.471e-3
8.000e-1, 3.507e-3
9.000e-1, 3.598e-3
1.000e+0, 3.651e-3
1.100e+0, 3.675e-3
1.200e+0, 3.675e-3
1.300e+0, 3.689e-3
1.400e+0, 3.748e-3
1.500e+0, 3.775e-3
1.600e+0, 3.765e-3
1.700e+0, 3.729e-3
1.800e+0, 3.697e-3
1.900e+0, 3.665e-3
2.000e+0, 3.626e-3
2.100e+0, 3.649e-3
2.200e+0, 3.688e-3
2.300e+0, 3.728e-3
2.400e+0, 3.758e-3
2.500e+0, 3.787e-3
2.600e+0, 3.807e-3
2.700e+0, 3.805e-3
2.800e+0, 3.784e-3
2.900e+0, 3.749e-3
3.000e+0, 3.752e-3
3.100e+0, 3.858e-3
3.200e+0, 3.987e-3
3.300e+0, 4.064e-3
3.400e+0, 4.087e-3
3.500e+0, 4.076e-3
3.600e+0, 4.040e-3
3.700e+0, 4.005e-3
3.800e+0, 3.963e-3
3.900e+0, 3.920e-3
4.000e+0, 3.868e-3
4.100e+0, 3.815e-3
4.200e+0, 3.756e-3
4.300e+0, 3.695e-3
4.400e+0, 3.653e-3
4.500e+0, 3.622e-3
4.600e+0, 3.575e-3
4.700e+0, 3.522e-3
4.800e+0, 3.486e-3
4.900e+0, 3.510e-3
5.000e+0, 3.540e-3
5.100e+0, 3.603e-3
5.200e+0, 3.626e-3
5.300e+0, 3.633e-3
5.400e+0, 3.623e-3
5.500e+0, 3.631e-3
5.600e+0, 3.604e-3
5.700e+0, 3.555e-3
5.800e+0, 3.507e-3
5.900e+0, 3.478e-3
6.000e+0, 3.496e-3
6.100e+0, 3.601e-3
6.200e+0, 3.732e-3
6.300e+0, 3.860e-3
6.400e+0, 3.949e-3
6.500e+0, 3.969e-3
6.600e+0, 3.948e-3
6.700e+0, 3.893e-3
6.800e+0, 3.849e-3
6.900e+0, 3.802e-3
7.000e+0, 3.785e-3
7.100e+0, 3.824e-3
7.200e+0, 3.971e-3
7.300e+0, 4.145e-3
7.400e+0, 4.253e-3
7.500e+0, 4.306e-3
7.600e+0, 4.325e-3
7.700e+0, 4.307e-3
7.800e+0, 4.275e-3
7.900e+0, 4.238e-3
8.000e+0, 4.184e-3
8.100e+0, 4.118e-3
8.200e+0, 4.076e-3
8.300e+0, 4.092e-3
8.400e+0, 4.098e-3
8.500e+0, 4.090e-3
8.600e+0, 4.063e-3
8.700e+0, 4.027e-3
8.800e+0, 3.990e-3
8.900e+0, 3.985e-3
9.000e+0, 4.002e-3
9.100e+0, 4.002e-3
9.200e+0, 3.975e-3
9.300e+0, 3.980e-3
9.400e+0, 4.004e-3
9.500e+0, 4.020e-3
9.600e+0, 4.018e-3
9.700e+0, 4.013e-3
9.800e+0, 4.021e-3
9.900e+0, 4.037e-3
1.000e+1, 4.045e-3
1.010e+1, 4.049e-3
1.020e+1, 4.039e-3
1.030e+1, 4.016e-3
1.040e+1, 3.982e-3
1.050e+1, 3.951e-3
1.060e+1, 3.907e-3
1.070e+1, 3.854e-3
1.080e+1, 3.803e-3
1.090e+1, 3.780e-3
1.100e+1, 3.760e-3
1.110e+1, 3.736e-3
1.120e+1, 3.737e-3
1.130e+1, 3.725e-3
1.140e+1, 3.710e-3
1.150e+1, 3.700e-3
1.160e+1, 3.710e-3
1.170e+1, 3.807e-3
1.180e+1, 3.872e-3
1.190e+1, 3.878e-3
1.200e+1, 3.863e-3
1.210e+1, 3.879e-3
1.220e+1, 3.951e-3
