Aug. 17, 2024   17:13:26
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp115\exp115deposition-2024-08-17t17_09_09-deposition\exp115deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.194e-3
2.000e-1, 1.197e-3
3.000e-1, 1.199e-3
4.000e-1, 1.202e-3
5.000e-1, 1.204e-3
6.000e-1, 1.206e-3
7.000e-1, 1.208e-3
8.000e-1, 1.209e-3
9.000e-1, 1.211e-3
1.000e+0, 1.211e-3
1.100e+0, 1.212e-3
1.200e+0, 1.213e-3
1.300e+0, 1.214e-3
1.400e+0, 1.215e-3
1.500e+0, 1.217e-3
1.600e+0, 1.218e-3
1.700e+0, 1.220e-3
1.800e+0, 1.222e-3
1.900e+0, 1.222e-3
2.000e+0, 1.223e-3
2.100e+0, 1.222e-3
2.200e+0, 1.223e-3
2.300e+0, 1.222e-3
2.400e+0, 1.223e-3
2.500e+0, 1.223e-3
2.600e+0, 1.224e-3
2.700e+0, 1.223e-3
2.800e+0, 1.223e-3
2.900e+0, 1.223e-3
3.000e+0, 1.223e-3
3.100e+0, 1.222e-3
3.200e+0, 1.221e-3
3.300e+0, 1.221e-3
3.400e+0, 1.221e-3
3.500e+0, 1.220e-3
3.600e+0, 1.220e-3
3.700e+0, 1.219e-3
3.800e+0, 1.218e-3
3.900e+0, 1.217e-3
4.000e+0, 1.215e-3
4.100e+0, 1.215e-3
4.200e+0, 1.214e-3
4.300e+0, 1.214e-3
4.400e+0, 1.214e-3
4.500e+0, 1.214e-3
4.600e+0, 1.214e-3
4.700e+0, 1.215e-3
4.800e+0, 1.216e-3
4.900e+0, 1.214e-3
5.000e+0, 1.213e-3
5.100e+0, 1.212e-3
5.200e+0, 1.210e-3
5.300e+0, 1.209e-3
5.400e+0, 1.208e-3
5.500e+0, 1.207e-3
5.600e+0, 1.206e-3
5.700e+0, 1.205e-3
5.800e+0, 1.203e-3
5.900e+0, 1.201e-3
6.000e+0, 1.199e-3
6.100e+0, 1.197e-3
6.200e+0, 1.194e-3
6.300e+0, 1.192e-3
6.400e+0, 1.190e-3
6.500e+0, 1.188e-3
6.600e+0, 1.187e-3
6.700e+0, 1.186e-3
6.800e+0, 1.184e-3
6.900e+0, 1.182e-3
7.000e+0, 1.179e-3
7.100e+0, 1.177e-3
7.200e+0, 1.176e-3
7.300e+0, 1.173e-3
7.400e+0, 1.171e-3
7.500e+0, 1.169e-3
7.600e+0, 1.167e-3
7.700e+0, 1.164e-3
7.800e+0, 1.161e-3
7.900e+0, 1.157e-3
8.000e+0, 1.153e-3
8.100e+0, 1.150e-3
8.200e+0, 1.145e-3
8.300e+0, 1.137e-3
8.400e+0, 1.130e-3
8.500e+0, 1.122e-3
8.600e+0, 1.113e-3
8.700e+0, 1.102e-3
8.800e+0, 1.090e-3
8.900e+0, 1.079e-3
9.000e+0, 1.066e-3
9.100e+0, 1.053e-3
9.200e+0, 1.040e-3
9.300e+0, 1.027e-3
9.400e+0, 1.014e-3
