Dec. 29, 2024   16:34:20
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp779\exp779deposition-2024-12-29t16_31_03-deposition\exp779deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.3

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.763e-3
2.000e-1, 2.776e-3
3.000e-1, 2.783e-3
4.000e-1, 2.785e-3
5.000e-1, 2.782e-3
6.000e-1, 2.775e-3
7.000e-1, 2.762e-3
8.000e-1, 2.751e-3
9.000e-1, 2.744e-3
1.000e+0, 2.741e-3
1.100e+0, 2.742e-3
1.200e+0, 2.740e-3
1.300e+0, 2.746e-3
1.400e+0, 2.753e-3
1.500e+0, 2.754e-3
1.600e+0, 2.754e-3
1.700e+0, 2.753e-3
1.800e+0, 2.754e-3
1.900e+0, 2.753e-3
2.000e+0, 2.753e-3
2.100e+0, 2.752e-3
2.200e+0, 2.750e-3
2.300e+0, 2.749e-3
2.400e+0, 2.747e-3
2.500e+0, 2.748e-3
2.600e+0, 2.748e-3
2.700e+0, 2.754e-3
2.800e+0, 2.757e-3
2.900e+0, 2.762e-3
3.000e+0, 2.768e-3
3.100e+0, 2.775e-3
3.200e+0, 2.779e-3
3.300e+0, 2.785e-3
3.400e+0, 2.791e-3
3.500e+0, 2.801e-3
3.600e+0, 2.812e-3
3.700e+0, 2.822e-3
3.800e+0, 2.833e-3
3.900e+0, 2.842e-3
4.000e+0, 2.854e-3
4.100e+0, 2.860e-3
4.200e+0, 2.862e-3
4.300e+0, 2.862e-3
4.400e+0, 2.864e-3
4.500e+0, 2.871e-3
4.600e+0, 2.868e-3
4.700e+0, 2.871e-3
4.800e+0, 2.865e-3
4.900e+0, 2.863e-3
5.000e+0, 2.860e-3
5.100e+0, 2.861e-3
5.200e+0, 2.868e-3
5.300e+0, 2.880e-3
5.400e+0, 2.890e-3
5.500e+0, 2.902e-3
5.600e+0, 2.914e-3
5.700e+0, 2.918e-3
5.800e+0, 2.917e-3
5.900e+0, 2.911e-3
6.000e+0, 2.901e-3
6.100e+0, 2.897e-3
6.200e+0, 2.900e-3
6.300e+0, 2.891e-3
6.400e+0, 2.894e-3
6.500e+0, 2.898e-3
6.600e+0, 2.904e-3
6.700e+0, 2.908e-3
6.800e+0, 2.908e-3
6.900e+0, 2.910e-3
7.000e+0, 2.921e-3
7.100e+0, 2.932e-3
7.200e+0, 2.936e-3
7.300e+0, 2.935e-3
7.400e+0, 2.936e-3
7.500e+0, 2.935e-3
7.600e+0, 2.939e-3
7.700e+0, 2.936e-3
7.800e+0, 2.937e-3
7.900e+0, 2.936e-3
8.000e+0, 2.937e-3
8.100e+0, 2.942e-3
8.200e+0, 2.943e-3
8.300e+0, 2.951e-3
8.400e+0, 2.954e-3
8.500e+0, 2.961e-3
8.600e+0, 2.964e-3
8.700e+0, 2.970e-3
8.800e+0, 2.980e-3
8.900e+0, 2.992e-3
9.000e+0, 3.000e-3
9.100e+0, 3.004e-3
9.200e+0, 2.998e-3
9.300e+0, 2.988e-3
9.400e+0, 2.976e-3
9.500e+0, 2.967e-3
9.600e+0, 2.962e-3
9.700e+0, 2.960e-3
9.800e+0, 2.970e-3
9.900e+0, 2.982e-3
1.000e+1, 2.998e-3
1.010e+1, 3.022e-3
1.020e+1, 3.016e-3
1.030e+1, 3.008e-3
1.040e+1, 3.001e-3
1.050e+1, 3.000e-3
1.060e+1, 2.998e-3
1.070e+1, 2.999e-3
1.080e+1, 3.002e-3
1.090e+1, 3.005e-3
1.100e+1, 3.012e-3
1.110e+1, 3.017e-3
1.120e+1, 3.019e-3
1.130e+1, 3.013e-3
1.140e+1, 3.011e-3
1.150e+1, 3.004e-3
1.160e+1, 3.004e-3
1.170e+1, 3.002e-3
1.180e+1, 3.005e-3
1.190e+1, 3.008e-3
1.200e+1, 3.010e-3
1.210e+1, 3.010e-3
1.220e+1, 3.004e-3
1.230e+1, 2.996e-3
1.240e+1, 2.989e-3
1.250e+1, 2.984e-3
1.260e+1, 2.987e-3
1.270e+1, 2.995e-3
1.280e+1, 3.001e-3
1.290e+1, 2.997e-3
1.300e+1, 3.002e-3
1.310e+1, 2.995e-3
1.320e+1, 2.993e-3
1.330e+1, 2.988e-3
1.340e+1, 2.990e-3
1.350e+1, 2.988e-3
1.360e+1, 2.993e-3
1.370e+1, 3.003e-3
1.380e+1, 3.010e-3
1.390e+1, 3.006e-3
1.400e+1, 3.000e-3
1.410e+1, 2.991e-3
1.420e+1, 2.987e-3
1.430e+1, 2.991e-3
1.440e+1, 2.996e-3
1.450e+1, 3.004e-3
1.460e+1, 3.004e-3
1.470e+1, 2.997e-3
1.480e+1, 2.988e-3
1.490e+1, 2.980e-3
1.500e+1, 2.975e-3
1.510e+1, 2.970e-3
1.520e+1, 2.968e-3
1.530e+1, 2.961e-3
1.540e+1, 2.955e-3
1.550e+1, 2.950e-3
1.560e+1, 2.940e-3
1.570e+1, 2.933e-3
1.580e+1, 2.921e-3
1.590e+1, 2.919e-3
1.600e+1, 2.918e-3
1.610e+1, 2.916e-3
1.620e+1, 2.918e-3
1.630e+1, 2.922e-3
1.640e+1, 2.926e-3
1.650e+1, 2.930e-3
1.660e+1, 2.933e-3
1.670e+1, 2.931e-3
1.680e+1, 2.928e-3
1.690e+1, 2.925e-3
1.700e+1, 2.925e-3
1.710e+1, 2.926e-3
1.720e+1, 2.927e-3
1.730e+1, 2.933e-3
1.740e+1, 2.941e-3
1.750e+1, 2.949e-3
1.760e+1, 2.953e-3
1.770e+1, 2.952e-3
1.780e+1, 2.954e-3
1.790e+1, 2.955e-3
1.800e+1, 2.958e-3
1.810e+1, 2.965e-3
1.820e+1, 2.977e-3
1.830e+1, 3.011e-3
1.840e+1, 3.020e-3
1.850e+1, 3.037e-3
1.860e+1, 3.070e-3
1.870e+1, 3.098e-3
1.880e+1, 3.112e-3
1.890e+1, 3.136e-3
1.900e+1, 3.166e-3
1.910e+1, 3.203e-3
1.920e+1, 3.227e-3
1.930e+1, 3.226e-3
1.940e+1, 3.228e-3
1.950e+1, 3.165e-3
1.960e+1, 3.333e-3
1.970e+1, 3.487e-3
1.980e+1, 3.551e-3
1.990e+1, 3.586e-3
2.000e+1, 3.579e-3
2.010e+1, 3.555e-3
2.020e+1, 3.536e-3
2.030e+1, 3.522e-3
2.040e+1, 3.489e-3
2.050e+1, 3.469e-3
2.060e+1, 3.468e-3
2.070e+1, 3.462e-3
2.080e+1, 3.459e-3
2.090e+1, 3.438e-3
2.100e+1, 3.419e-3
2.110e+1, 3.424e-3
2.120e+1, 3.429e-3
2.130e+1, 3.416e-3
2.140e+1, 3.397e-3
2.150e+1, 3.375e-3
2.160e+1, 3.350e-3
2.170e+1, 3.374e-3
2.180e+1, 3.368e-3
2.190e+1, 3.331e-3
2.200e+1, 3.301e-3
2.210e+1, 3.305e-3
2.220e+1, 3.305e-3
2.230e+1, 3.295e-3
2.240e+1, 3.307e-3
2.250e+1, 3.305e-3
2.260e+1, 3.295e-3
2.270e+1, 3.275e-3
2.280e+1, 3.264e-3
2.290e+1, 3.231e-3
2.300e+1, 3.083e-3
2.310e+1, 3.502e-3
2.320e+1, 3.472e-3
2.330e+1, 3.417e-3
2.340e+1, 3.402e-3
2.350e+1, 3.416e-3
2.360e+1, 3.419e-3
2.370e+1, 3.410e-3
2.380e+1, 3.398e-3
2.390e+1, 3.369e-3
2.400e+1, 3.343e-3
2.410e+1, 3.322e-3
2.420e+1, 3.303e-3
2.430e+1, 3.283e-3
2.440e+1, 3.258e-3
2.450e+1, 3.236e-3
2.460e+1, 3.216e-3
2.470e+1, 3.197e-3
2.480e+1, 3.175e-3
2.490e+1, 3.147e-3
2.500e+1, 3.059e-3
2.510e+1, 3.295e-3
2.520e+1, 3.292e-3
2.530e+1, 3.262e-3
2.540e+1, 3.251e-3
2.550e+1, 3.251e-3
2.560e+1, 3.251e-3
2.570e+1, 3.174e-3
2.580e+1, 3.339e-3
2.590e+1, 3.374e-3
2.600e+1, 3.383e-3
2.610e+1, 3.387e-3
2.620e+1, 3.395e-3
2.630e+1, 3.402e-3
2.640e+1, 3.406e-3
2.650e+1, 3.423e-3
2.660e+1, 3.390e-3
2.670e+1, 3.495e-3
2.680e+1, 3.500e-3
2.690e+1, 3.478e-3
2.700e+1, 3.449e-3
2.710e+1, 3.416e-3
2.720e+1, 3.413e-3
2.730e+1, 3.386e-3
2.740e+1, 3.359e-3
2.750e+1, 3.338e-3
2.760e+1, 3.294e-3
2.770e+1, 3.361e-3
2.780e+1, 3.376e-3
2.790e+1, 3.341e-3
2.800e+1, 3.309e-3
2.810e+1, 3.287e-3
2.820e+1, 3.269e-3
2.830e+1, 3.274e-3
2.840e+1, 3.262e-3
2.850e+1, 3.252e-3
2.860e+1, 3.245e-3
2.870e+1, 3.236e-3
2.880e+1, 3.234e-3
2.890e+1, 3.235e-3
2.900e+1, 3.236e-3
2.910e+1, 3.234e-3
2.920e+1, 3.235e-3
2.930e+1, 3.239e-3
2.940e+1, 3.247e-3
2.950e+1, 3.259e-3
2.960e+1, 3.266e-3
2.970e+1, 3.271e-3
2.980e+1, 3.272e-3
2.990e+1, 3.274e-3
3.000e+1, 3.272e-3
