Aug. 4, 2024   19:41:59
Amperometric i-t Curve
File: c:/users/guazh/data/20240802_batch_500/2024-08-02-exp19\exp19deposition-2024-08-04t19_37_09-deposition\exp19deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.0

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 6.598e-4
2.000e-1, 6.629e-4
3.000e-1, 6.611e-4
4.000e-1, 6.514e-4
5.000e-1, 6.435e-4
6.000e-1, 6.387e-4
7.000e-1, 6.299e-4
8.000e-1, 6.239e-4
9.000e-1, 6.188e-4
1.000e+0, 6.158e-4
1.100e+0, 6.103e-4
1.200e+0, 6.068e-4
1.300e+0, 6.168e-4
1.400e+0, 6.261e-4
1.500e+0, 6.299e-4
1.600e+0, 6.308e-4
1.700e+0, 6.279e-4
1.800e+0, 6.263e-4
1.900e+0, 6.228e-4
2.000e+0, 6.169e-4
2.100e+0, 6.117e-4
2.200e+0, 6.068e-4
2.300e+0, 6.099e-4
2.400e+0, 6.075e-4
2.500e+0, 5.988e-4
2.600e+0, 5.887e-4
2.700e+0, 5.773e-4
2.800e+0, 5.672e-4
2.900e+0, 5.570e-4
3.000e+0, 5.466e-4
3.100e+0, 5.367e-4
3.200e+0, 5.269e-4
3.300e+0, 5.173e-4
3.400e+0, 5.087e-4
3.500e+0, 5.009e-4
3.600e+0, 4.947e-4
3.700e+0, 4.877e-4
3.800e+0, 4.797e-4
3.900e+0, 4.728e-4
4.000e+0, 4.678e-4
4.100e+0, 4.641e-4
4.200e+0, 4.630e-4
4.300e+0, 4.626e-4
4.400e+0, 4.596e-4
4.500e+0, 4.588e-4
4.600e+0, 4.589e-4
4.700e+0, 4.595e-4
4.800e+0, 4.619e-4
4.900e+0, 4.650e-4
5.000e+0, 4.666e-4
5.100e+0, 4.673e-4
5.200e+0, 4.675e-4
5.300e+0, 4.663e-4
5.400e+0, 4.652e-4
5.500e+0, 4.637e-4
5.600e+0, 4.614e-4
5.700e+0, 4.599e-4
5.800e+0, 4.618e-4
5.900e+0, 4.626e-4
6.000e+0, 4.662e-4
6.100e+0, 4.718e-4
6.200e+0, 4.736e-4
6.300e+0, 4.724e-4
6.400e+0, 4.670e-4
6.500e+0, 4.614e-4
6.600e+0, 4.609e-4
6.700e+0, 4.679e-4
6.800e+0, 4.804e-4
6.900e+0, 4.872e-4
7.000e+0, 4.881e-4
7.100e+0, 4.859e-4
7.200e+0, 4.830e-4
7.300e+0, 4.804e-4
7.400e+0, 4.758e-4
7.500e+0, 4.727e-4
7.600e+0, 4.709e-4
7.700e+0, 4.674e-4
7.800e+0, 4.656e-4
7.900e+0, 4.674e-4
8.000e+0, 4.685e-4
8.100e+0, 4.698e-4
8.200e+0, 4.731e-4
8.300e+0, 4.760e-4
8.400e+0, 4.828e-4
8.500e+0, 4.895e-4
8.600e+0, 4.940e-4
8.700e+0, 4.964e-4
8.800e+0, 4.974e-4
8.900e+0, 4.976e-4
9.000e+0, 4.984e-4
9.100e+0, 5.075e-4
9.200e+0, 5.214e-4
9.300e+0, 5.327e-4
9.400e+0, 5.386e-4
9.500e+0, 5.396e-4
9.600e+0, 5.368e-4
9.700e+0, 5.328e-4
9.800e+0, 5.277e-4
9.900e+0, 5.240e-4
1.000e+1, 5.279e-4
1.010e+1, 5.410e-4
1.020e+1, 5.527e-4
1.030e+1, 5.601e-4
1.040e+1, 5.626e-4
1.050e+1, 5.636e-4
1.060e+1, 5.639e-4
1.070e+1, 5.613e-4
1.080e+1, 5.743e-4
1.090e+1, 6.057e-4
1.100e+1, 6.253e-4
1.110e+1, 6.362e-4
1.120e+1, 6.354e-4
1.130e+1, 6.276e-4
1.140e+1, 6.189e-4
1.150e+1, 6.100e-4
1.160e+1, 6.040e-4
1.170e+1, 6.007e-4
1.180e+1, 5.997e-4
1.190e+1, 5.990e-4
1.200e+1, 5.999e-4
1.210e+1, 6.029e-4
1.220e+1, 6.126e-4
1.230e+1, 6.127e-4
1.240e+1, 6.123e-4
1.250e+1, 6.247e-4
1.260e+1, 6.346e-4
1.270e+1, 6.348e-4
1.280e+1, 6.347e-4
1.290e+1, 6.346e-4
1.300e+1, 6.361e-4
1.310e+1, 6.391e-4
1.320e+1, 6.416e-4
1.330e+1, 6.435e-4
1.340e+1, 6.392e-4
1.350e+1, 6.309e-4
1.360e+1, 6.230e-4
1.370e+1, 6.180e-4
1.380e+1, 6.180e-4
1.390e+1, 6.164e-4
1.400e+1, 6.098e-4
1.410e+1, 6.062e-4
1.420e+1, 6.079e-4
1.430e+1, 6.180e-4
1.440e+1, 6.340e-4
1.450e+1, 6.475e-4
1.460e+1, 6.589e-4
1.470e+1, 6.663e-4
1.480e+1, 6.646e-4
1.490e+1, 6.618e-4
1.500e+1, 6.604e-4
1.510e+1, 6.586e-4
1.520e+1, 6.533e-4
1.530e+1, 6.489e-4
1.540e+1, 6.446e-4
1.550e+1, 6.370e-4
1.560e+1, 6.302e-4
1.570e+1, 6.274e-4
1.580e+1, 6.242e-4
1.590e+1, 6.204e-4
1.600e+1, 6.160e-4
1.610e+1, 6.120e-4
1.620e+1, 6.070e-4
1.630e+1, 6.007e-4
1.640e+1, 5.938e-4
1.650e+1, 5.886e-4
1.660e+1, 5.809e-4
1.670e+1, 5.738e-4
1.680e+1, 5.683e-4
1.690e+1, 5.629e-4
1.700e+1, 5.579e-4
1.710e+1, 5.531e-4
