July 12, 2024   22:26:40
Amperometric i-t Curve
File: c:/users/guazh/data/20240709_batch67/2024-07-10-exp26\exp26deposition-2024-07-12t22_22_53-deposition\exp26deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.136e-3
2.000e-1, 2.124e-3
3.000e-1, 2.110e-3
4.000e-1, 2.101e-3
5.000e-1, 2.121e-3
6.000e-1, 2.163e-3
7.000e-1, 2.190e-3
8.000e-1, 2.207e-3
9.000e-1, 2.209e-3
1.000e+0, 2.209e-3
1.100e+0, 2.225e-3
1.200e+0, 2.245e-3
1.300e+0, 2.248e-3
1.400e+0, 2.244e-3
1.500e+0, 2.240e-3
1.600e+0, 2.246e-3
1.700e+0, 2.240e-3
1.800e+0, 2.225e-3
1.900e+0, 2.216e-3
2.000e+0, 2.209e-3
2.100e+0, 2.200e-3
2.200e+0, 2.190e-3
2.300e+0, 2.179e-3
2.400e+0, 2.176e-3
2.500e+0, 2.186e-3
2.600e+0, 2.189e-3
2.700e+0, 2.197e-3
2.800e+0, 2.197e-3
2.900e+0, 2.194e-3
3.000e+0, 2.182e-3
3.100e+0, 2.173e-3
3.200e+0, 2.165e-3
3.300e+0, 2.143e-3
3.400e+0, 2.120e-3
3.500e+0, 2.102e-3
3.600e+0, 2.092e-3
3.700e+0, 2.143e-3
3.800e+0, 2.161e-3
3.900e+0, 2.156e-3
4.000e+0, 2.150e-3
4.100e+0, 2.134e-3
4.200e+0, 2.108e-3
4.300e+0, 2.083e-3
4.400e+0, 2.077e-3
4.500e+0, 2.112e-3
4.600e+0, 2.130e-3
4.700e+0, 2.117e-3
4.800e+0, 2.105e-3
4.900e+0, 2.101e-3
5.000e+0, 2.097e-3
5.100e+0, 2.080e-3
5.200e+0, 2.061e-3
5.300e+0, 2.039e-3
5.400e+0, 2.025e-3
5.500e+0, 2.034e-3
5.600e+0, 2.051e-3
5.700e+0, 2.104e-3
5.800e+0, 2.153e-3
5.900e+0, 2.176e-3
6.000e+0, 2.194e-3
6.100e+0, 2.201e-3
6.200e+0, 2.214e-3
6.300e+0, 2.224e-3
6.400e+0, 2.217e-3
6.500e+0, 2.222e-3
6.600e+0, 2.233e-3
6.700e+0, 2.236e-3
6.800e+0, 2.234e-3
6.900e+0, 2.233e-3
7.000e+0, 2.235e-3
7.100e+0, 2.238e-3
7.200e+0, 2.262e-3
7.300e+0, 2.266e-3
7.400e+0, 2.273e-3
7.500e+0, 2.273e-3
7.600e+0, 2.258e-3
7.700e+0, 2.237e-3
7.800e+0, 2.215e-3
7.900e+0, 2.191e-3
8.000e+0, 2.187e-3
8.100e+0, 2.220e-3
8.200e+0, 2.226e-3
8.300e+0, 2.228e-3
8.400e+0, 2.241e-3
8.500e+0, 2.253e-3
8.600e+0, 2.246e-3
8.700e+0, 2.224e-3
8.800e+0, 2.199e-3
8.900e+0, 2.166e-3
9.000e+0, 2.161e-3
9.100e+0, 2.173e-3
9.200e+0, 2.196e-3
9.300e+0, 2.219e-3
9.400e+0, 2.241e-3
9.500e+0, 2.292e-3
9.600e+0, 2.304e-3
9.700e+0, 2.304e-3
9.800e+0, 2.297e-3
9.900e+0, 2.279e-3
1.000e+1, 2.261e-3
1.010e+1, 2.252e-3
1.020e+1, 2.275e-3
1.030e+1, 2.293e-3
1.040e+1, 2.317e-3
1.050e+1, 2.317e-3
1.060e+1, 2.290e-3
1.070e+1, 2.263e-3
1.080e+1, 2.244e-3
1.090e+1, 2.257e-3
1.100e+1, 2.280e-3
1.110e+1, 2.378e-3
1.120e+1, 2.420e-3
1.130e+1, 2.431e-3
1.140e+1, 2.431e-3
1.150e+1, 2.456e-3
1.160e+1, 2.493e-3
1.170e+1, 2.516e-3
1.180e+1, 2.521e-3
1.190e+1, 2.516e-3
