Mar. 15, 2025   06:13:08
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp900\exp900deposition-2025-03-15t06_09_46-deposition\exp900deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.111e-3
2.000e-1, 1.114e-3
3.000e-1, 1.118e-3
4.000e-1, 1.122e-3
5.000e-1, 1.122e-3
6.000e-1, 1.125e-3
7.000e-1, 1.126e-3
8.000e-1, 1.127e-3
9.000e-1, 1.127e-3
1.000e+0, 1.127e-3
1.100e+0, 1.127e-3
1.200e+0, 1.125e-3
1.300e+0, 1.124e-3
1.400e+0, 1.122e-3
1.500e+0, 1.119e-3
1.600e+0, 1.117e-3
1.700e+0, 1.115e-3
1.800e+0, 1.113e-3
1.900e+0, 1.108e-3
2.000e+0, 1.104e-3
2.100e+0, 1.100e-3
2.200e+0, 1.097e-3
2.300e+0, 1.094e-3
2.400e+0, 1.091e-3
2.500e+0, 1.086e-3
2.600e+0, 1.082e-3
2.700e+0, 1.078e-3
2.800e+0, 1.072e-3
2.900e+0, 1.068e-3
3.000e+0, 1.065e-3
3.100e+0, 1.061e-3
3.200e+0, 1.057e-3
3.300e+0, 1.054e-3
3.400e+0, 1.052e-3
3.500e+0, 1.050e-3
3.600e+0, 1.047e-3
3.700e+0, 1.044e-3
3.800e+0, 1.040e-3
3.900e+0, 1.038e-3
4.000e+0, 1.035e-3
4.100e+0, 1.032e-3
4.200e+0, 1.028e-3
4.300e+0, 1.024e-3
4.400e+0, 1.024e-3
4.500e+0, 1.021e-3
4.600e+0, 1.015e-3
4.700e+0, 1.011e-3
4.800e+0, 1.010e-3
4.900e+0, 1.009e-3
5.000e+0, 1.009e-3
5.100e+0, 1.008e-3
5.200e+0, 1.005e-3
5.300e+0, 1.000e-3
5.400e+0, 9.993e-4
5.500e+0, 9.989e-4
5.600e+0, 9.971e-4
