Dec. 27, 2024   15:10:28
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp759\exp759deposition-2024-12-27t15_04_41-deposition\exp759deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 180
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.6

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 8.812e-4
2.000e-1, 8.694e-4
3.000e-1, 8.594e-4
4.000e-1, 8.508e-4
5.000e-1, 8.424e-4
6.000e-1, 8.344e-4
7.000e-1, 8.257e-4
8.000e-1, 8.180e-4
9.000e-1, 8.114e-4
1.000e+0, 8.047e-4
1.100e+0, 7.978e-4
1.200e+0, 7.910e-4
1.300e+0, 7.848e-4
1.400e+0, 7.792e-4
1.500e+0, 7.739e-4
1.600e+0, 7.684e-4
1.700e+0, 7.626e-4
1.800e+0, 7.569e-4
1.900e+0, 7.514e-4
2.000e+0, 7.454e-4
2.100e+0, 7.394e-4
2.200e+0, 7.335e-4
2.300e+0, 7.279e-4
2.400e+0, 7.229e-4
2.500e+0, 7.180e-4
2.600e+0, 7.138e-4
2.700e+0, 7.098e-4
2.800e+0, 7.062e-4
2.900e+0, 7.025e-4
3.000e+0, 6.984e-4
3.100e+0, 6.946e-4
3.200e+0, 6.912e-4
3.300e+0, 6.874e-4
3.400e+0, 6.839e-4
3.500e+0, 6.804e-4
3.600e+0, 6.768e-4
3.700e+0, 6.734e-4
3.800e+0, 6.702e-4
3.900e+0, 6.672e-4
4.000e+0, 6.643e-4
4.100e+0, 6.614e-4
4.200e+0, 6.587e-4
4.300e+0, 6.559e-4
4.400e+0, 6.529e-4
4.500e+0, 6.499e-4
4.600e+0, 6.470e-4
4.700e+0, 6.443e-4
4.800e+0, 6.417e-4
4.900e+0, 6.393e-4
5.000e+0, 6.373e-4
5.100e+0, 6.352e-4
5.200e+0, 6.333e-4
5.300e+0, 6.314e-4
5.400e+0, 6.292e-4
5.500e+0, 6.273e-4
5.600e+0, 6.255e-4
5.700e+0, 6.238e-4
5.800e+0, 6.231e-4
5.900e+0, 6.211e-4
6.000e+0, 6.202e-4
6.100e+0, 6.193e-4
6.200e+0, 6.184e-4
6.300e+0, 6.175e-4
6.400e+0, 6.168e-4
6.500e+0, 6.161e-4
6.600e+0, 6.154e-4
6.700e+0, 6.143e-4
6.800e+0, 6.130e-4
6.900e+0, 6.110e-4
7.000e+0, 6.094e-4
7.100e+0, 6.076e-4
7.200e+0, 6.057e-4
7.300e+0, 6.041e-4
7.400e+0, 6.027e-4
7.500e+0, 6.010e-4
7.600e+0, 5.994e-4
7.700e+0, 5.982e-4
7.800e+0, 5.971e-4
7.900e+0, 5.954e-4
8.000e+0, 5.940e-4
8.100e+0, 5.930e-4
8.200e+0, 5.916e-4
8.300e+0, 5.898e-4
8.400e+0, 5.884e-4
8.500e+0, 5.873e-4
8.600e+0, 5.863e-4
8.700e+0, 5.852e-4
8.800e+0, 5.838e-4
8.900e+0, 5.826e-4
9.000e+0, 5.812e-4
9.100e+0, 5.797e-4
9.200e+0, 5.784e-4
9.300e+0, 5.777e-4
9.400e+0, 5.770e-4
9.500e+0, 5.756e-4
9.600e+0, 5.745e-4
9.700e+0, 5.734e-4
9.800e+0, 5.716e-4
9.900e+0, 5.694e-4
1.000e+1, 5.670e-4
1.010e+1, 5.646e-4
1.020e+1, 5.625e-4
1.030e+1, 5.608e-4
1.040e+1, 5.592e-4
1.050e+1, 5.578e-4
1.060e+1, 5.562e-4
1.070e+1, 5.548e-4
1.080e+1, 5.536e-4
1.090e+1, 5.526e-4
1.100e+1, 5.516e-4
1.110e+1, 5.503e-4
1.120e+1, 5.492e-4
1.130e+1, 5.479e-4
1.140e+1, 5.474e-4
1.150e+1, 5.457e-4
1.160e+1, 5.438e-4
1.170e+1, 5.425e-4
1.180e+1, 5.407e-4
1.190e+1, 5.389e-4
1.200e+1, 5.378e-4
1.210e+1, 5.367e-4
1.220e+1, 5.351e-4
1.230e+1, 5.338e-4
1.240e+1, 5.317e-4
1.250e+1, 5.297e-4
1.260e+1, 5.277e-4
1.270e+1, 5.262e-4
1.280e+1, 5.249e-4
1.290e+1, 5.237e-4
1.300e+1, 5.215e-4
1.310e+1, 5.196e-4
1.320e+1, 5.189e-4
1.330e+1, 5.184e-4
1.340e+1, 5.174e-4
1.350e+1, 5.168e-4
1.360e+1, 5.161e-4
1.370e+1, 5.147e-4
1.380e+1, 5.130e-4
1.390e+1, 5.111e-4
1.400e+1, 5.094e-4
1.410e+1, 5.074e-4
1.420e+1, 5.054e-4
1.430e+1, 5.036e-4
1.440e+1, 5.019e-4
1.450e+1, 5.005e-4
1.460e+1, 4.989e-4
1.470e+1, 4.979e-4
1.480e+1, 4.966e-4
1.490e+1, 4.954e-4
1.500e+1, 4.942e-4
1.510e+1, 4.929e-4
1.520e+1, 4.914e-4
1.530e+1, 4.899e-4
1.540e+1, 4.889e-4
1.550e+1, 4.876e-4
1.560e+1, 4.870e-4
1.570e+1, 4.858e-4
1.580e+1, 4.842e-4
1.590e+1, 4.827e-4
1.600e+1, 4.815e-4
1.610e+1, 4.799e-4
1.620e+1, 4.783e-4
1.630e+1, 4.769e-4
1.640e+1, 4.753e-4
1.650e+1, 4.737e-4
1.660e+1, 4.723e-4
1.670e+1, 4.708e-4
1.680e+1, 4.694e-4
1.690e+1, 4.680e-4
1.700e+1, 4.665e-4
1.710e+1, 4.655e-4
1.720e+1, 4.646e-4
1.730e+1, 4.635e-4
1.740e+1, 4.623e-4
1.750e+1, 4.611e-4
1.760e+1, 4.598e-4
1.770e+1, 4.584e-4
1.780e+1, 4.573e-4
1.790e+1, 4.562e-4
1.800e+1, 4.555e-4
1.810e+1, 4.541e-4
1.820e+1, 4.533e-4
1.830e+1, 4.529e-4
1.840e+1, 4.527e-4
1.850e+1, 4.521e-4
1.860e+1, 4.508e-4
1.870e+1, 4.495e-4
1.880e+1, 4.486e-4
1.890e+1, 4.479e-4
1.900e+1, 4.470e-4
1.910e+1, 4.461e-4
1.920e+1, 4.453e-4
1.930e+1, 4.446e-4
1.940e+1, 4.442e-4
1.950e+1, 4.434e-4
1.960e+1, 4.427e-4
1.970e+1, 4.415e-4
1.980e+1, 4.408e-4
1.990e+1, 4.400e-4
2.000e+1, 4.392e-4
2.010e+1, 4.384e-4
2.020e+1, 4.376e-4
2.030e+1, 4.368e-4
2.040e+1, 4.362e-4
2.050e+1, 4.353e-4
2.060e+1, 4.341e-4
2.070e+1, 4.328e-4
2.080e+1, 4.314e-4
2.090e+1, 4.300e-4
2.100e+1, 4.286e-4
2.110e+1, 4.271e-4
2.120e+1, 4.256e-4
2.130e+1, 4.244e-4
2.140e+1, 4.233e-4
2.150e+1, 4.224e-4
2.160e+1, 4.214e-4
2.170e+1, 4.204e-4
2.180e+1, 4.199e-4
