Apr. 26, 2025   14:29:01
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp590_r20/2025-04-16-exp1196\exp1196deposition-2025-04-26t14_24_47-deposition\exp1196deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 84
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 84.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.481e-5
2.000e-1, 2.526e-5
3.000e-1, 2.597e-5
4.000e-1, 2.653e-5
5.000e-1, 2.689e-5
6.000e-1, 2.799e-5
7.000e-1, 2.873e-5
8.000e-1, 2.917e-5
9.000e-1, 2.922e-5
1.000e+0, 2.932e-5
1.100e+0, 2.998e-5
1.200e+0, 3.023e-5
1.300e+0, 3.019e-5
1.400e+0, 3.021e-5
1.500e+0, 3.052e-5
1.600e+0, 3.098e-5
1.700e+0, 3.116e-5
1.800e+0, 3.144e-5
1.900e+0, 3.172e-5
2.000e+0, 3.183e-5
2.100e+0, 3.241e-5
2.200e+0, 3.285e-5
2.300e+0, 3.347e-5
2.400e+0, 3.408e-5
2.500e+0, 3.475e-5
2.600e+0, 3.513e-5
2.700e+0, 3.645e-5
2.800e+0, 3.695e-5
2.900e+0, 3.711e-5
3.000e+0, 3.698e-5
3.100e+0, 3.683e-5
3.200e+0, 3.672e-5
3.300e+0, 3.678e-5
3.400e+0, 3.709e-5
3.500e+0, 3.730e-5
3.600e+0, 3.750e-5
3.700e+0, 3.788e-5
3.800e+0, 3.819e-5
3.900e+0, 3.853e-5
4.000e+0, 3.909e-5
4.100e+0, 3.980e-5
4.200e+0, 4.012e-5
4.300e+0, 4.020e-5
4.400e+0, 4.007e-5
4.500e+0, 4.075e-5
4.600e+0, 4.135e-5
4.700e+0, 4.137e-5
4.800e+0, 4.128e-5
4.900e+0, 4.123e-5
5.000e+0, 4.158e-5
5.100e+0, 4.202e-5
5.200e+0, 4.247e-5
5.300e+0, 4.331e-5
5.400e+0, 4.457e-5
5.500e+0, 4.474e-5
5.600e+0, 4.475e-5
5.700e+0, 4.543e-5
5.800e+0, 4.538e-5
5.900e+0, 4.543e-5
6.000e+0, 4.545e-5
6.100e+0, 4.564e-5
6.200e+0, 4.556e-5
6.300e+0, 4.595e-5
6.400e+0, 4.665e-5
6.500e+0, 4.692e-5
6.600e+0, 4.748e-5
6.700e+0, 4.825e-5
6.800e+0, 4.859e-5
6.900e+0, 4.863e-5
7.000e+0, 4.854e-5
7.100e+0, 4.885e-5
7.200e+0, 4.872e-5
7.300e+0, 4.909e-5
7.400e+0, 4.938e-5
7.500e+0, 4.948e-5
7.600e+0, 5.002e-5
7.700e+0, 5.014e-5
7.800e+0, 5.089e-5
7.900e+0, 5.162e-5
8.000e+0, 5.155e-5
8.100e+0, 5.135e-5
8.200e+0, 5.137e-5
8.300e+0, 5.197e-5
8.400e+0, 5.220e-5
8.500e+0, 5.240e-5
8.600e+0, 5.226e-5
8.700e+0, 5.211e-5
8.800e+0, 5.231e-5
8.900e+0, 5.307e-5
9.000e+0, 5.369e-5
9.100e+0, 5.384e-5
9.200e+0, 5.383e-5
9.300e+0, 5.388e-5
9.400e+0, 5.384e-5
9.500e+0, 5.417e-5
9.600e+0, 5.457e-5
9.700e+0, 5.480e-5
9.800e+0, 5.542e-5
9.900e+0, 5.599e-5
1.000e+1, 5.623e-5
1.010e+1, 5.633e-5
1.020e+1, 5.681e-5
1.030e+1, 5.675e-5
1.040e+1, 5.654e-5
1.050e+1, 5.625e-5
1.060e+1, 5.604e-5
1.070e+1, 5.618e-5
1.080e+1, 5.641e-5
1.090e+1, 5.657e-5
1.100e+1, 5.674e-5
1.110e+1, 5.678e-5
1.120e+1, 5.780e-5
1.130e+1, 5.832e-5
1.140e+1, 5.891e-5
1.150e+1, 5.920e-5
1.160e+1, 5.940e-5
1.170e+1, 5.979e-5
1.180e+1, 5.965e-5
1.190e+1, 5.982e-5
1.200e+1, 6.059e-5
1.210e+1, 6.069e-5
1.220e+1, 6.090e-5
1.230e+1, 6.096e-5
1.240e+1, 6.051e-5
1.250e+1, 6.018e-5
1.260e+1, 6.008e-5
1.270e+1, 6.042e-5
1.280e+1, 6.066e-5
1.290e+1, 6.104e-5
1.300e+1, 6.120e-5
1.310e+1, 6.187e-5
1.320e+1, 6.204e-5
1.330e+1, 6.162e-5
1.340e+1, 6.165e-5
1.350e+1, 6.171e-5
1.360e+1, 6.216e-5
1.370e+1, 6.271e-5
1.380e+1, 6.267e-5
1.390e+1, 6.231e-5
1.400e+1, 6.208e-5
1.410e+1, 6.231e-5
1.420e+1, 6.294e-5
1.430e+1, 6.329e-5
1.440e+1, 6.397e-5
1.450e+1, 6.406e-5
1.460e+1, 6.381e-5
1.470e+1, 6.388e-5
1.480e+1, 6.393e-5
1.490e+1, 6.369e-5
1.500e+1, 6.431e-5
1.510e+1, 6.444e-5
1.520e+1, 6.439e-5
1.530e+1, 6.512e-5
1.540e+1, 6.599e-5
1.550e+1, 6.645e-5
1.560e+1, 6.644e-5
1.570e+1, 6.603e-5
1.580e+1, 6.561e-5
1.590e+1, 6.593e-5
1.600e+1, 6.628e-5
1.610e+1, 6.673e-5
1.620e+1, 6.685e-5
1.630e+1, 6.669e-5
1.640e+1, 6.662e-5
1.650e+1, 6.640e-5
1.660e+1, 6.633e-5
1.670e+1, 6.682e-5
1.680e+1, 6.731e-5
1.690e+1, 6.767e-5
1.700e+1, 6.795e-5
1.710e+1, 6.837e-5
1.720e+1, 6.862e-5
1.730e+1, 6.897e-5
1.740e+1, 6.894e-5
1.750e+1, 6.847e-5
1.760e+1, 6.882e-5
1.770e+1, 6.905e-5
1.780e+1, 6.953e-5
1.790e+1, 6.961e-5
1.800e+1, 6.971e-5
1.810e+1, 6.945e-5
1.820e+1, 6.915e-5
1.830e+1, 6.925e-5
1.840e+1, 6.908e-5
1.850e+1, 6.949e-5
1.860e+1, 7.088e-5
1.870e+1, 7.129e-5
1.880e+1, 7.084e-5
1.890e+1, 7.047e-5
1.900e+1, 7.056e-5
1.910e+1, 7.117e-5
1.920e+1, 7.138e-5
1.930e+1, 7.177e-5
1.940e+1, 7.244e-5
1.950e+1, 7.210e-5
1.960e+1, 7.153e-5
1.970e+1, 7.142e-5
1.980e+1, 7.209e-5
1.990e+1, 7.246e-5
2.000e+1, 7.231e-5
2.010e+1, 7.230e-5
2.020e+1, 7.262e-5
2.030e+1, 7.276e-5
2.040e+1, 7.304e-5
2.050e+1, 7.275e-5
2.060e+1, 7.247e-5
2.070e+1, 7.263e-5
2.080e+1, 7.272e-5
2.090e+1, 7.279e-5
2.100e+1, 7.268e-5
2.110e+1, 7.297e-5
2.120e+1, 7.352e-5
2.130e+1, 7.401e-5
2.140e+1, 7.418e-5
2.150e+1, 7.439e-5
2.160e+1, 7.449e-5
2.170e+1, 7.423e-5
2.180e+1, 7.366e-5
2.190e+1, 7.337e-5
2.200e+1, 7.320e-5
2.210e+1, 7.317e-5
2.220e+1, 7.319e-5
2.230e+1, 7.410e-5
2.240e+1, 7.483e-5
2.250e+1, 7.551e-5
2.260e+1, 7.565e-5
2.270e+1, 7.549e-5
2.280e+1, 7.580e-5
2.290e+1, 7.604e-5
2.300e+1, 7.567e-5
2.310e+1, 7.607e-5
2.320e+1, 7.629e-5
2.330e+1, 7.607e-5
2.340e+1, 7.588e-5
2.350e+1, 7.612e-5
2.360e+1, 7.577e-5
2.370e+1, 7.617e-5
2.380e+1, 7.620e-5
2.390e+1, 7.659e-5
2.400e+1, 7.682e-5
2.410e+1, 7.651e-5
2.420e+1, 7.609e-5
2.430e+1, 7.589e-5
2.440e+1, 7.615e-5
2.450e+1, 7.618e-5
2.460e+1, 7.706e-5
2.470e+1, 7.812e-5
2.480e+1, 7.914e-5
2.490e+1, 7.924e-5
2.500e+1, 7.901e-5
2.510e+1, 7.842e-5
2.520e+1, 7.808e-5
2.530e+1, 7.784e-5
2.540e+1, 7.766e-5
2.550e+1, 7.818e-5
2.560e+1, 7.854e-5
2.570e+1, 7.853e-5
2.580e+1, 7.866e-5
2.590e+1, 7.873e-5
2.600e+1, 7.854e-5
2.610e+1, 7.853e-5
2.620e+1, 7.898e-5
2.630e+1, 7.910e-5
2.640e+1, 7.908e-5
2.650e+1, 7.875e-5
2.660e+1, 7.825e-5
2.670e+1, 7.845e-5
2.680e+1, 7.873e-5
2.690e+1, 7.878e-5
2.700e+1, 7.924e-5
2.710e+1, 8.013e-5
2.720e+1, 8.052e-5
2.730e+1, 8.044e-5
2.740e+1, 8.041e-5
2.750e+1, 8.052e-5
2.760e+1, 8.021e-5
2.770e+1, 8.116e-5
2.780e+1, 8.102e-5
2.790e+1, 8.105e-5
2.800e+1, 8.099e-5
2.810e+1, 8.082e-5
2.820e+1, 8.047e-5
2.830e+1, 8.050e-5
2.840e+1, 8.114e-5
2.850e+1, 8.137e-5
2.860e+1, 8.119e-5
2.870e+1, 8.083e-5
2.880e+1, 8.097e-5
2.890e+1, 8.087e-5
2.900e+1, 8.084e-5
2.910e+1, 8.103e-5
2.920e+1, 8.096e-5
2.930e+1, 8.088e-5
2.940e+1, 8.176e-5
2.950e+1, 8.195e-5
2.960e+1, 8.206e-5
2.970e+1, 8.203e-5
2.980e+1, 8.185e-5
2.990e+1, 8.199e-5
3.000e+1, 8.293e-5
3.010e+1, 8.317e-5
3.020e+1, 8.286e-5
3.030e+1, 8.303e-5
3.040e+1, 8.316e-5
3.050e+1, 8.273e-5
3.060e+1, 8.238e-5
3.070e+1, 8.246e-5
3.080e+1, 8.262e-5
3.090e+1, 8.233e-5
3.100e+1, 8.208e-5
3.110e+1, 8.181e-5
3.120e+1, 8.175e-5
3.130e+1, 8.229e-5
3.140e+1, 8.252e-5
3.150e+1, 8.264e-5
3.160e+1, 8.349e-5
3.170e+1, 8.402e-5
3.180e+1, 8.401e-5
3.190e+1, 8.399e-5
3.200e+1, 8.551e-5
3.210e+1, 8.598e-5
3.220e+1, 8.610e-5
3.230e+1, 8.607e-5
3.240e+1, 8.599e-5
3.250e+1, 8.565e-5
3.260e+1, 8.514e-5
3.270e+1, 8.551e-5
3.280e+1, 8.581e-5
3.290e+1, 8.559e-5
3.300e+1, 8.536e-5
3.310e+1, 8.571e-5
3.320e+1, 8.565e-5
3.330e+1, 8.543e-5
3.340e+1, 8.547e-5
3.350e+1, 8.541e-5
3.360e+1, 8.598e-5
3.370e+1, 8.600e-5
3.380e+1, 8.585e-5
3.390e+1, 8.551e-5
3.400e+1, 8.500e-5
3.410e+1, 8.569e-5
3.420e+1, 8.642e-5
3.430e+1, 8.655e-5
3.440e+1, 8.655e-5
3.450e+1, 8.640e-5
3.460e+1, 8.656e-5
3.470e+1, 8.728e-5
3.480e+1, 8.743e-5
3.490e+1, 8.802e-5
3.500e+1, 8.858e-5
3.510e+1, 8.857e-5
3.520e+1, 8.785e-5
3.530e+1, 8.704e-5
3.540e+1, 8.659e-5
3.550e+1, 8.752e-5
3.560e+1, 8.748e-5
3.570e+1, 8.737e-5
3.580e+1, 8.744e-5
3.590e+1, 8.823e-5
3.600e+1, 8.784e-5
3.610e+1, 8.776e-5
3.620e+1, 8.796e-5
3.630e+1, 8.790e-5
3.640e+1, 8.784e-5
3.650e+1, 8.757e-5
3.660e+1, 8.717e-5
3.670e+1, 8.752e-5
3.680e+1, 8.770e-5
3.690e+1, 8.770e-5
3.700e+1, 8.779e-5
3.710e+1, 8.767e-5
3.720e+1, 8.728e-5
3.730e+1, 8.691e-5
3.740e+1, 8.673e-5
3.750e+1, 8.713e-5
3.760e+1, 8.809e-5
3.770e+1, 8.894e-5
3.780e+1, 8.916e-5
3.790e+1, 8.949e-5
3.800e+1, 8.967e-5
3.810e+1, 8.926e-5
3.820e+1, 8.851e-5
3.830e+1, 8.802e-5
3.840e+1, 8.831e-5
3.850e+1, 8.887e-5
3.860e+1, 8.859e-5
3.870e+1, 8.847e-5
3.880e+1, 8.890e-5
3.890e+1, 8.927e-5
3.900e+1, 8.918e-5
3.910e+1, 8.924e-5
3.920e+1, 8.901e-5
3.930e+1, 8.862e-5
3.940e+1, 8.813e-5
3.950e+1, 8.777e-5
3.960e+1, 8.813e-5
3.970e+1, 8.843e-5
3.980e+1, 9.073e-5
3.990e+1, 9.107e-5
4.000e+1, 9.084e-5
4.010e+1, 9.035e-5
4.020e+1, 8.996e-5
4.030e+1, 8.959e-5
4.040e+1, 8.929e-5
4.050e+1, 8.984e-5
4.060e+1, 9.135e-5
4.070e+1, 9.169e-5
4.080e+1, 9.164e-5
4.090e+1, 9.092e-5
4.100e+1, 9.144e-5
4.110e+1, 9.127e-5
4.120e+1, 9.077e-5
4.130e+1, 9.107e-5
4.140e+1, 9.149e-5
4.150e+1, 9.131e-5
4.160e+1, 9.104e-5
4.170e+1, 9.138e-5
4.180e+1, 9.097e-5
4.190e+1, 9.078e-5
4.200e+1, 9.051e-5
4.210e+1, 9.048e-5
4.220e+1, 9.082e-5
4.230e+1, 9.099e-5
4.240e+1, 9.113e-5
4.250e+1, 9.155e-5
4.260e+1, 9.148e-5
4.270e+1, 9.191e-5
4.280e+1, 9.226e-5
4.290e+1, 9.291e-5
4.300e+1, 9.301e-5
4.310e+1, 9.254e-5
4.320e+1, 9.354e-5
4.330e+1, 9.389e-5
4.340e+1, 9.345e-5
4.350e+1, 9.326e-5
4.360e+1, 9.231e-5
4.370e+1, 9.187e-5
4.380e+1, 9.238e-5
4.390e+1, 9.297e-5
4.400e+1, 9.307e-5
4.410e+1, 9.250e-5
4.420e+1, 9.180e-5
4.430e+1, 9.178e-5
4.440e+1, 9.234e-5
4.450e+1, 9.265e-5
4.460e+1, 9.329e-5
4.470e+1, 9.310e-5
4.480e+1, 9.260e-5
4.490e+1, 9.283e-5
4.500e+1, 9.311e-5
4.510e+1, 9.392e-5
4.520e+1, 9.375e-5
4.530e+1, 9.316e-5
4.540e+1, 9.278e-5
4.550e+1, 9.296e-5
4.560e+1, 9.350e-5
4.570e+1, 9.320e-5
4.580e+1, 9.346e-5
4.590e+1, 9.377e-5
4.600e+1, 9.358e-5
4.610e+1, 9.374e-5
4.620e+1, 9.352e-5
4.630e+1, 9.334e-5
4.640e+1, 9.317e-5
4.650e+1, 9.308e-5
4.660e+1, 9.404e-5
4.670e+1, 9.413e-5
4.680e+1, 9.437e-5
4.690e+1, 9.462e-5
4.700e+1, 9.466e-5
4.710e+1, 9.434e-5
4.720e+1, 9.480e-5
4.730e+1, 9.491e-5
4.740e+1, 9.497e-5
4.750e+1, 9.574e-5
4.760e+1, 9.562e-5
4.770e+1, 9.600e-5
4.780e+1, 9.642e-5
4.790e+1, 9.610e-5
4.800e+1, 9.554e-5
4.810e+1, 9.582e-5
4.820e+1, 9.570e-5
4.830e+1, 9.527e-5
4.840e+1, 9.534e-5
4.850e+1, 9.531e-5
4.860e+1, 9.595e-5
4.870e+1, 9.674e-5
4.880e+1, 9.675e-5
4.890e+1, 9.613e-5
4.900e+1, 9.575e-5
4.910e+1, 9.514e-5
4.920e+1, 9.474e-5
4.930e+1, 9.506e-5
4.940e+1, 9.634e-5
4.950e+1, 9.683e-5
4.960e+1, 9.651e-5
4.970e+1, 9.631e-5
4.980e+1, 9.620e-5
4.990e+1, 9.664e-5
5.000e+1, 9.718e-5
5.010e+1, 9.673e-5
5.020e+1, 9.662e-5
5.030e+1, 9.773e-5
5.040e+1, 9.759e-5
5.050e+1, 9.698e-5
5.060e+1, 9.670e-5
5.070e+1, 9.643e-5
5.080e+1, 9.617e-5
5.090e+1, 9.704e-5
5.100e+1, 9.677e-5
5.110e+1, 9.640e-5
5.120e+1, 9.631e-5
5.130e+1, 9.569e-5
5.140e+1, 9.526e-5
5.150e+1, 9.530e-5
5.160e+1, 9.578e-5
5.170e+1, 9.588e-5
5.180e+1, 9.551e-5
5.190e+1, 9.562e-5
5.200e+1, 9.629e-5
5.210e+1, 9.728e-5
5.220e+1, 9.802e-5
5.230e+1, 9.834e-5
5.240e+1, 9.854e-5
5.250e+1, 9.811e-5
5.260e+1, 9.768e-5
5.270e+1, 9.707e-5
5.280e+1, 9.743e-5
5.290e+1, 9.783e-5
5.300e+1, 9.837e-5
5.310e+1, 9.868e-5
5.320e+1, 9.824e-5
5.330e+1, 9.816e-5
5.340e+1, 9.846e-5
5.350e+1, 9.845e-5
5.360e+1, 9.895e-5
5.370e+1, 9.889e-5
5.380e+1, 9.901e-5
5.390e+1, 9.889e-5
5.400e+1, 9.858e-5
5.410e+1, 9.819e-5
5.420e+1, 9.852e-5
5.430e+1, 9.848e-5
5.440e+1, 9.904e-5
5.450e+1, 9.883e-5
5.460e+1, 9.873e-5
5.470e+1, 9.927e-5
5.480e+1, 9.914e-5
5.490e+1, 9.879e-5
5.500e+1, 9.957e-5
5.510e+1, 1.009e-4
5.520e+1, 1.004e-4
5.530e+1, 9.936e-5
5.540e+1, 9.905e-5
5.550e+1, 9.893e-5
5.560e+1, 9.887e-5
5.570e+1, 9.874e-5
5.580e+1, 9.860e-5
5.590e+1, 9.817e-5
5.600e+1, 9.814e-5
5.610e+1, 9.845e-5
5.620e+1, 9.797e-5
5.630e+1, 9.771e-5
5.640e+1, 9.785e-5
5.650e+1, 9.803e-5
5.660e+1, 9.849e-5
5.670e+1, 9.855e-5
5.680e+1, 9.933e-5
5.690e+1, 9.974e-5
5.700e+1, 9.939e-5
5.710e+1, 1.004e-4
5.720e+1, 1.006e-4
5.730e+1, 1.008e-4
5.740e+1, 1.012e-4
5.750e+1, 1.003e-4
5.760e+1, 9.961e-5
5.770e+1, 9.910e-5
5.780e+1, 9.860e-5
5.790e+1, 9.808e-5
5.800e+1, 9.811e-5
5.810e+1, 9.782e-5
5.820e+1, 9.788e-5
5.830e+1, 9.870e-5
5.840e+1, 9.889e-5
5.850e+1, 9.936e-5
5.860e+1, 1.003e-4
